,id,id_pais,anio,id_region,pbi,prod_carb_porc_anual,prod_carbon,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo,con_bio_porc_anual,con_biocomb,con_carb_porc_anual,con_carbon,con_gas_porc_anual,con_gas,con_hydro_porc_anual,con_hydro,con_nuc_porc_anual,con_nuc,con_petr_porc_anual,con_petr,con_sol_porc_anual,con_sol,con_eol_porc_anual,con_eol,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc,intensidad_carbono,CO2_emission,pm2_5_gm3,pm10_gm3,no2_gm3
7378,KOR-2000,KOR,2000,0,1086261690368.0,-1.12,21.719,-1.12,21.719,,0.0,,0.0,,0.0,12.494,499.213,12.315,198.077,-3.599,11.856,5.725,309.186,2.409,1227.263,15.573,0.016,185.751,0.049,0.08,0.028,111.47,38.379,29.22,10.061,4.01,1.38,0.0,0.0,108.964,37.516,30.343,10.447,0.005,0.002,0.017,0.006,426.211,857.9954850840454,,,
7379,KOR-2001,KOR,2001,0,1127616217088.0,-8.024,19.976,-8.024,19.976,,0.0,,0.0,,0.0,6.522,531.772,9.845,217.578,-41.89,6.845,2.909,316.113,0.017,1227.475,17.033,0.018,-24.543,0.037,0.08,0.026,124.158,40.066,32.939,10.63,2.33,0.752,0.0,0.0,112.133,36.185,32.231,10.401,0.006,0.002,0.013,0.004,438.419,931.319195156425,,,
7380,KOR-2002,KOR,2002,0,1203066634240.0,-13.073,17.365,-13.073,17.365,,0.0,,0.0,,0.0,7.45,571.39,11.122,241.777,38.749,9.436,6.216,333.596,1.774,1249.256,13.907,0.021,18.197,0.043,0.17,0.051,133.661,40.257,42.106,12.682,3.233,0.974,0.0,0.0,119.103,35.872,27.147,8.176,0.007,0.002,0.015,0.004,436.057,960.7336590096672,,,
7381,KOR-2003,KOR,2003,0,1229830488064.0,-0.603,17.26,-0.603,17.26,,0.0,,0.0,,0.0,4.058,594.577,4.74,253.239,51.126,14.169,8.874,360.87,0.84,1259.749,10.051,0.022,67.092,0.072,0.18,0.052,135.217,38.883,44.534,12.806,4.886,1.405,0.0,0.0,129.672,37.288,26.288,7.559,0.008,0.002,0.025,0.007,417.879,960.2185825704244,,,
7382,KOR-2004,KOR,2004,0,1281243873280.0,-3.244,16.7,-3.244,16.7,,0.0,,0.0,,0.064,4.057,618.697,17.182,296.75,-11.759,12.423,0.804,361.455,-0.705,1250.865,27.348,0.028,90.798,0.137,0.28,0.076,142.145,38.623,62.675,17.03,4.311,1.171,0.0,0.0,130.715,35.517,25.718,6.988,0.01,0.003,0.047,0.013,427.896,985.4122666456497,,,
7383,KOR-2005,KOR,2005,0,1322354606080.0,-11.25,14.821,-11.25,14.821,,5.703,,0.0,143.636,0.156,3.002,637.272,7.069,317.726,-14.794,10.518,12.29,403.308,0.509,1257.238,45.857,0.041,173.783,0.372,0.24,0.062,149.216,38.312,64.029,16.44,3.673,0.943,0.0,0.0,146.779,37.686,23.533,6.042,0.014,0.004,0.13,0.033,415.786,994.4241429997167,,,
7384,KOR-2006,KOR,2006,0,1381281431552.0,-0.282,14.779,-0.282,14.779,-10.896,5.082,,0.0,297.761,0.62,3.389,658.867,5.432,334.986,-5.602,9.867,1.342,406.15,0.105,1258.553,115.445,0.088,83.936,0.68,0.23,0.057,152.655,37.881,74.243,18.423,3.468,0.86,0.0,0.0,148.749,36.911,21.166,5.252,0.031,0.008,0.239,0.059,418.275,1008.928252774426,,,
7385,KOR-2007,KOR,2007,0,1446721486848.0,5.602,15.607,5.602,15.607,-19.178,4.107,,0.0,79.55,1.113,5.297,693.764,8.308,362.818,4.733,10.269,-3.907,387.842,2.676,1292.233,129.769,0.202,57.231,1.062,0.36,0.085,169.451,39.833,83.856,19.712,3.632,0.854,0.0,0.0,142.937,33.6,22.367,5.258,0.071,0.017,0.376,0.088,441.06,1024.071915896122,,,
7386,KOR-2008,KOR,2008,0,1477425233920.0,-3.915,14.996,-3.915,14.996,-38.701,2.518,,0.0,85.58,2.065,10.807,768.741,2.908,373.368,-15.462,8.627,5.611,407.061,-4.642,1232.242,298.876,0.799,16.077,1.225,0.62,0.14,189.9,42.904,81.037,18.309,3.07,0.694,0.0,0.0,150.958,34.106,13.697,3.095,0.284,0.064,0.436,0.099,445.583,1074.955523089604,,,
7387,KOR-2009,KOR,2009,0,1477640585216.0,-9.16,13.623,-9.16,13.623,130.463,5.802,,0.0,43.131,2.956,3.775,797.76,-4.942,354.915,-8.369,7.856,-2.111,396.007,1.188,1246.88,99.142,1.581,57.179,1.914,0.51,0.113,208.372,46.054,70.605,15.605,2.813,0.622,0.0,0.0,147.771,32.66,18.176,4.017,0.566,0.125,0.685,0.151,460.473,1098.586318978153,,,
7388,KOR-2010,KOR,2010,0,1562822836224.0,-17.269,11.27,-17.269,11.27,7.988,6.266,,0.0,40.362,4.15,12.46,897.159,26.837,450.165,30.883,10.22,0.558,395.775,2.175,1273.999,36.594,2.147,19.201,2.268,2.75,0.556,215.409,43.514,102.996,20.806,3.682,0.744,0.0,0.0,148.596,30.018,16.886,3.411,0.773,0.156,0.817,0.165,464.579,1112.052855351728,,,
7389,KOR-2011,KOR,2011,0,1609219833856.0,0.0,11.27,0.0,11.27,-16.144,5.254,,0.0,-5.802,3.909,8.485,973.284,7.617,484.455,24.87,12.683,4.124,409.582,1.013,1286.906,19.307,2.545,5.623,2.38,5.54,1.069,218.312,42.132,114.238,22.047,4.598,0.887,0.0,0.0,154.723,29.86,15.13,2.92,0.923,0.178,0.863,0.167,458.153,1224.1196582681016,,,
7390,KOR-2012,KOR,2012,0,1646108213248.0,-2.761,10.959,-2.761,10.959,-3.684,5.061,,0.0,7.081,4.186,-3.646,937.801,8.428,525.286,-13.673,10.883,-2.841,395.534,3.581,1332.985,22.132,3.09,5.78,2.503,6.27,1.18,217.767,40.995,126.794,23.869,3.969,0.747,0.0,0.0,150.327,28.299,19.469,3.665,1.127,0.212,0.913,0.172,460.672,1272.535867916244,,,
7391,KOR-2013,KOR,2013,0,1693809246208.0,-13.324,9.499,-13.324,9.499,6.18,5.373,,0.0,52.348,6.377,1.126,948.357,4.659,549.758,8.068,11.69,-7.679,362.962,0.152,1335.017,47.956,4.544,25.792,3.129,7.04,1.311,218.488,40.674,141.273,26.3,4.289,0.798,0.0,0.0,138.784,25.836,19.609,3.65,1.667,0.31,1.148,0.214,470.057,1283.144508041657,,,
7392,KOR-2014,KOR,2014,0,1750416228352.0,-3.691,9.148,-3.691,9.148,-30.505,3.734,,0.0,-17.253,5.277,3.501,981.557,-9.044,500.04,-35.853,7.454,12.698,406.601,-0.392,1329.79,61.575,7.298,-0.228,3.103,10.61,1.963,218.945,40.517,128.652,23.808,2.751,0.509,0.0,0.0,156.407,28.944,13.263,2.454,2.694,0.499,1.146,0.212,457.957,1294.0004018057416,,,
7393,KOR-2015,KOR,2015,0,1799248019456.0,0.915,9.232,0.915,9.232,-41.615,2.18,,0.0,-1.829,5.18,1.188,993.216,-8.708,456.497,-22.014,5.778,5.342,425.773,4.812,1393.777,57.006,11.391,17.187,3.615,11.41,2.083,226.53,41.353,119.819,21.873,2.146,0.392,0.0,0.0,164.762,30.077,12.527,2.287,4.23,0.772,1.342,0.245,448.538,1285.0694602695896,,,
7394,KOR-2016,KOR,2016,0,1849123405824.0,-2.154,9.033,-2.154,9.033,-18.085,1.786,,0.0,-0.561,5.151,-4.569,947.837,4.368,476.437,32.649,7.62,-1.68,416.145,9.021,1519.515,30.406,14.766,25.379,4.506,11.44,2.039,227.379,40.532,127.996,22.816,2.846,0.507,0.0,0.0,161.995,28.877,16.964,3.024,5.516,0.983,1.683,0.3,447.606,1324.15924993442,,,
7395,KOR-2017,KOR,2017,0,1907555696640.0,-9.565,8.169,-9.565,8.169,0.0,,,,-3.342,4.979,5.739,1002.235,4.434,497.564,-1.316,7.475,-8.376,379.047,-0.984,1504.568,40.285,20.593,28.867,5.772,13.68,2.373,251.697,43.666,134.201,23.282,2.809,0.487,0.0,0.0,148.427,25.75,9.973,1.73,7.738,1.342,2.169,0.376,453.183,1366.7741122623906,,,
7396,KOR-2018,KOR,2018,0,1958392102912.0,-19.192,6.601,-19.192,6.601,0.0,,,,59.589,7.946,0.55,1007.749,16.174,578.04,19.602,8.888,-10.053,338.947,-0.324,1499.699,31.238,26.867,13.641,6.521,14.45,2.437,251.222,42.371,162.1,27.34,3.359,0.567,0.0,0.0,133.505,22.517,10.586,1.785,10.155,1.713,2.465,0.416,469.721,1376.711631410448,,,
7397,KOR-2019,KOR,2019,0,,-9.667,5.963,-9.667,5.963,0.0,,,,2.415,8.138,-5.198,955.366,-3.062,560.338,-16.989,7.351,9.291,369.074,-0.847,1486.995,39.469,37.333,8.693,7.062,14.26,2.43,241.255,41.113,154.131,26.266,2.789,0.475,0.0,0.0,145.91,24.865,7.863,1.34,14.163,2.414,2.679,0.457,464.242,1405.9221646336755,,,
7398,KOR-2020,KOR,2020,0,,-0.034,5.961,-0.034,5.961,0.0,,,,-1.386,8.025,-12.059,840.159,2.683,575.373,39.035,10.183,9.783,403.691,-5.469,1405.675,36.255,50.682,17.567,8.272,16.44,2.858,209.819,36.473,159.923,27.8,3.877,0.674,0.0,0.0,160.184,27.845,6.699,1.165,19.298,3.355,3.15,0.548,425.627,,,,
7399,KOR-2021,KOR,2021,0,,-11.874,5.253,-11.874,5.253,0.0,,,,2.014,8.186,0.386,843.402,8.708,625.478,-21.204,7.994,-1.354,396.769,6.528,1497.432,13.047,57.085,0.543,8.287,17.76,2.958,211.676,35.254,176.357,29.372,3.055,0.509,0.0,0.0,158.015,26.317,6.992,1.164,21.816,3.633,3.167,0.527,423.827,,,,
7400,SSD-2012,SSD,2012,2,,,0.0,,0.0,,0.0,,17.831,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,100.0,0.0,0.0,0.0,0.0,690.476,0.0,,,
7401,SSD-2013,SSD,2013,2,,,0.0,,0.0,,0.0,220.403,57.131,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,100.0,0.0,0.0,0.0,0.0,704.545,2.8554699341968193,,,
7402,SSD-2014,SSD,2014,2,,,0.0,,0.0,,0.0,55.774,88.996,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,100.0,0.0,0.0,0.0,0.0,695.652,3.12923034360479,,,
7403,SSD-2015,SSD,2015,2,,,0.0,,0.0,,0.0,-4.901,84.634,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,100.0,0.0,0.0,0.0,0.0,703.704,3.237044958290787,,,
7404,SSD-2016,SSD,2016,2,,,0.0,,0.0,,0.0,-7.223,78.521,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,100.0,0.0,0.0,0.0,0.0,693.878,3.962302,,,
7405,SSD-2017,SSD,2017,2,,,,,,,,7.394,84.326,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,100.0,0.0,0.0,0.0,0.0,705.882,3.719304,,,
7406,SSD-2018,SSD,2018,2,,,,,,,,-1.973,82.663,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,100.0,0.0,0.0,0.0,0.0,709.091,3.247444,,,
7407,SSD-2019,SSD,2019,2,,,,,,,,18.864,98.256,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,100.0,0.0,0.0,0.0,0.0,709.091,3.351778,,,
7408,SSD-2020,SSD,2020,2,,,,,,,,-3.814,94.508,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,100.0,0.0,0.0,0.0,0.0,698.113,,,,
7409,SSD-2021,SSD,2021,2,,,,,,,,-7.513,87.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,ESP-1980,ESP,1980,1,525136953344.0,-8.923,142.758,-8.923,142.758,-100.0,0.0,52.052,20.478,,,15.272,144.666,28.2,20.432,-36.311,87.379,-22.597,14.715,5.881,618.668,,0.0,,0.0,,,,,,,29.55,,,,5.186,,,,0.0,,0.0,,,0.0,,,
7411,ESP-1981,ESP,1981,1,524547358720.0,-1.776,140.223,-1.776,140.223,,0.0,-24.449,15.471,,,23.362,178.462,14.187,23.331,-25.746,64.882,84.497,27.149,-3.173,599.039,,0.0,,0.0,,,,,,,21.942,,,,9.568,,,,0.0,,0.0,,,378.24463865780353,,,
7412,ESP-1982,ESP,1982,1,533475590144.0,7.398,150.597,7.398,150.597,,0.0,20.0,18.565,,,10.818,197.768,9.048,25.442,20.003,77.86,-8.33,24.888,-5.467,566.287,,0.0,,0.0,,,,,,,26.331,,,,8.771,,,,0.0,,0.0,,,388.92989907765843,,,
7413,ESP-1983,ESP,1983,1,543627968512.0,1.583,152.981,1.583,152.981,,0.814,93.333,35.893,,,5.181,208.014,8.138,27.512,2.719,79.978,21.548,30.251,0.202,567.431,,0.0,,0.0,,,,,,,27.047,,,,10.661,,,,0.0,,0.0,,,420.6439991961521,,,
7414,ESP-1984,ESP,1984,1,548895817728.0,-0.973,151.492,-0.973,151.492,218.891,2.595,-20.472,28.545,,,1.666,211.48,-17.988,22.563,16.405,93.098,116.546,65.507,-5.683,535.181,,0.0,,0.0,,,,,,,31.484,,,,23.086,,,,0.0,,0.0,,,410.5784276722357,,,
7415,ESP-1985,ESP,1985,1,566076964864.0,-0.844,150.213,-0.844,150.213,14.286,2.966,-4.609,27.229,,,-1.133,209.084,6.088,23.937,-0.626,92.515,21.476,79.575,-3.73,515.221,,0.0,,0.0,,,54.605,43.145,2.514,1.986,31.287,24.721,,,28.044,22.158,7.747,6.121,0.0,0.0,0.0,0.0,,413.9521504542977,,,
7416,ESP-1986,ESP,1986,1,589787037696.0,2.462,153.911,2.462,153.911,47.727,4.381,-1.669,26.775,,,3.627,216.667,17.806,28.199,-15.319,78.342,33.569,106.288,-0.92,510.479,,0.0,,0.0,,,54.808,42.64,2.118,1.648,26.494,20.612,,,37.458,29.142,6.187,4.813,0.0,0.0,0.0,0.0,,412.3588440916707,,,
7417,ESP-1987,ESP,1987,1,632511266816.0,-13.148,133.675,-13.148,133.675,91.303,8.382,-10.986,23.833,,,-2.984,210.201,7.056,30.189,3.355,80.971,10.179,117.107,5.018,536.097,,0.0,,0.0,,,54.724,41.25,1.496,1.128,27.383,20.641,,,41.271,31.109,6.436,4.851,0.0,0.0,0.0,0.0,,418.24709583428586,,,
7418,ESP-1988,ESP,1988,1,674538651648.0,-5.272,126.627,-5.272,126.627,24.0,10.394,-8.179,21.884,,,-13.234,182.382,29.04,38.956,28.715,104.222,22.28,143.198,2.384,548.88,,0.0,,0.0,,,43.071,31.04,1.365,0.984,35.246,25.401,,,50.466,36.37,6.937,4.999,0.0,0.0,0.0,0.0,,420.9856936182236,,,
7419,ESP-1989,ESP,1989,1,719939436544.0,6.98,135.466,6.98,135.466,76.954,18.392,-21.469,17.185,,,23.275,224.831,28.364,50.005,-45.103,57.215,11.215,159.258,4.791,575.179,,0.018,,0.038,,,59.622,40.544,1.398,0.951,19.349,13.158,,,56.126,38.167,9.138,6.214,0.006,0.004,0.013,0.009,,420.68955168644493,,,
7420,ESP-1990,ESP,1990,1,756125007872.0,-2.275,132.384,-2.275,132.384,-10.909,16.385,-12.587,15.022,,0.0,-0.621,223.436,15.577,57.794,31.345,75.149,-3.31,153.986,-3.23,556.6,-1.0,0.018,7.692,0.041,0.54,0.355,60.663,39.931,1.509,0.993,25.414,16.729,-0.42,-0.279,54.268,35.721,8.604,5.664,0.006,0.004,0.014,0.009,,463.8180597261571,,,
7421,ESP-1991,ESP,1991,1,787366543360.0,-8.319,121.371,-8.319,121.371,-6.122,15.382,24.717,18.735,,0.0,4.096,232.588,12.658,65.11,7.35,80.673,2.414,157.703,2.165,568.649,16.667,0.021,7.143,0.044,0.54,0.347,59.715,38.329,1.361,0.874,27.282,17.511,-0.68,-0.441,55.578,35.673,10.156,6.519,0.007,0.004,0.015,0.01,,472.86301864403356,,,
7422,ESP-1992,ESP,1992,1,805944623104.0,1.591,123.301,1.591,123.301,-8.411,14.088,-3.962,17.993,,0.0,2.025,237.299,4.56,68.079,-30.65,55.946,0.367,158.282,12.083,637.358,14.286,0.024,586.667,0.305,0.57,0.359,65.14,41.041,1.711,1.078,18.92,11.921,0.64,0.407,55.782,35.145,14.329,9.028,0.008,0.005,0.103,0.065,,494.73238615551463,,,
7423,ESP-1993,ESP,1993,1,799270240256.0,-1.613,121.312,-1.613,121.312,-45.299,7.707,-21.534,14.118,,0.0,-10.047,213.457,-1.909,66.78,28.842,72.083,0.498,159.071,-4.623,607.893,12.5,0.027,12.621,0.343,0.58,0.37,63.388,40.427,1.196,0.763,24.377,15.547,1.27,0.81,56.06,35.753,9.544,6.087,0.009,0.006,0.116,0.074,,507.5669820840261,,,
7424,ESP-1994,ESP,1994,1,827806515200.0,-5.397,114.765,-5.397,114.765,-69.7,2.335,-12.297,12.382,,0.0,3.095,220.063,9.641,73.218,15.601,83.328,-1.333,156.951,5.042,638.545,11.111,0.03,50.862,0.517,0.64,0.395,62.613,38.686,3.229,1.995,28.18,17.411,1.86,1.143,55.313,34.176,10.509,6.493,0.01,0.006,0.175,0.108,,482.5129869763825,,,
7425,ESP-1995,ESP,1995,1,865578975232.0,-1.358,113.206,-1.358,113.206,110.12,4.907,-20.331,9.865,,0.0,0.238,220.586,22.638,89.793,-17.984,68.342,0.257,157.354,6.377,679.264,50.0,0.044,54.286,0.798,1.01,0.604,67.079,40.147,3.75,2.244,23.112,13.832,4.49,2.64,55.455,33.19,14.623,8.752,0.015,0.009,0.27,0.162,,497.0449622983567,,,
7426,ESP-1996,ESP,1996,1,895966511104.0,-1.243,111.799,-1.243,111.799,12.256,5.508,-34.931,6.419,,0.0,-15.501,186.394,11.912,100.49,72.214,117.694,1.578,159.837,2.697,697.584,-20.0,0.035,34.815,1.076,1.08,0.619,54.67,31.338,6.767,3.879,39.802,22.815,1.06,0.608,56.33,32.289,13.92,7.979,0.012,0.007,0.364,0.209,,518.1118029964667,,,
7427,ESP-1997,ESP,1997,1,937387425792.0,0.198,112.02,0.198,112.02,-61.769,2.106,-26.73,4.703,,0.0,14.525,213.469,30.848,131.489,-12.622,102.838,-1.832,156.909,3.907,724.838,8.333,0.038,103.846,2.194,1.46,0.767,63.976,33.602,18.174,9.545,34.778,18.266,-3.07,-1.65,55.298,29.044,14.103,7.407,0.013,0.007,0.742,0.39,,507.08809982765143,,,
7428,ESP-1998,ESP,1998,1,988972449792.0,-4.091,107.438,-4.091,107.438,-37.189,1.323,44.737,6.807,,0.0,-4.707,203.42,2.66,134.987,-2.223,100.552,6.682,167.394,8.383,785.599,15.385,0.044,82.21,3.998,1.53,0.784,63.166,32.358,16.212,8.305,34.005,17.42,3.4,1.728,58.993,30.22,17.499,8.964,0.015,0.008,1.352,0.693,,550.6460143355789,,,
7429,ESP-1999,ESP,1999,1,1044700856320.0,-7.058,99.855,-7.058,99.855,27.903,1.692,-44.732,3.762,,0.0,12.075,227.983,14.474,154.525,-32.766,67.606,-0.239,166.993,3.479,812.929,13.333,0.05,102.959,8.114,1.62,0.777,75.436,36.189,19.058,9.143,22.863,10.968,5.72,2.706,58.852,28.233,24.445,11.727,0.017,0.008,2.744,1.316,,566.9402122040333,,,
7430,ESP-2000,ESP,2000,1,1108745388032.0,-2.854,97.006,-2.854,97.006,7.235,1.814,-21.631,2.948,,0.825,6.8,243.486,14.521,176.964,29.336,87.438,5.699,176.51,1.315,823.617,5.882,0.053,72.267,13.978,1.49,0.664,80.858,36.021,20.178,8.989,29.57,13.173,4.44,1.97,62.206,27.712,22.578,10.058,0.018,0.008,4.727,2.106,467.764,604.6504849776773,,,
7431,ESP-2001,ESP,2001,1,1164389515264.0,-5.731,91.447,-5.731,91.447,218.224,5.773,48.994,4.393,-0.421,0.822,-8.445,222.924,7.759,190.694,38.745,120.529,2.415,179.599,4.193,858.152,33.333,0.071,42.987,19.857,1.63,0.691,71.734,30.39,23.358,9.896,41.027,17.381,3.45,1.459,63.708,26.99,24.632,10.435,0.024,0.01,6.759,2.863,415.179,631.588567518078,,,
7432,ESP-2002,ESP,2002,1,1206112747520.0,-2.277,89.365,-2.277,89.365,4.554,6.036,-9.701,3.967,94.946,1.602,12.677,251.185,14.337,218.034,-44.134,66.9,-1.086,176.502,0.826,865.242,25.0,0.088,38.216,27.268,2.59,1.057,82.457,33.661,32.386,13.221,22.92,9.357,5.33,2.173,63.016,25.725,28.593,11.672,0.03,0.012,9.342,3.814,469.459,639.5359708600666,,,
7433,ESP-2003,ESP,2003,1,1254542540800.0,-7.028,83.085,-7.028,83.085,-60.148,2.405,2.917,4.082,37.832,2.208,-6.802,234.1,13.875,248.287,79.119,119.062,-1.811,172.195,2.366,885.715,36.667,0.119,29.255,35.019,3.18,1.22,75.955,29.132,39.368,15.099,41.054,15.746,1.26,0.487,61.875,23.732,24.002,9.206,0.041,0.016,12.075,4.631,414.226,676.4575215241177,,,
7434,ESP-2004,ESP,2004,1,1307501395968.0,-3.108,80.503,-3.108,80.503,66.512,4.005,-8.842,3.722,-7.848,2.035,4.571,244.8,17.884,292.691,-22.843,91.279,2.798,175.885,2.359,906.607,36.585,0.161,30.021,45.242,3.33,1.189,80.323,28.686,55.46,19.807,31.676,11.313,-3.03,-1.12,63.606,22.716,26.802,9.572,0.056,0.02,15.7,5.607,421.418,676.8822536441794,,,
7435,ESP-2005,ESP,2005,1,1365024047104.0,-4.276,77.06,-4.276,77.06,-53.352,1.868,-48.565,1.914,44.554,2.941,-2.546,238.566,18.562,347.02,-43.579,51.175,-9.538,158.101,0.862,914.422,-26.786,0.117,34.879,60.636,2.65,0.901,80.767,27.465,79.011,26.867,17.872,6.077,-1.34,-0.473,57.539,19.566,29.414,10.002,0.041,0.014,21.176,7.201,438.661,717.8571631536295,,,
7436,ESP-2006,ESP,2006,1,1434224295936.0,-5.78,72.606,-5.78,72.606,-56.328,0.816,-3.189,1.853,-33.779,1.948,-12.699,208.27,4.655,363.174,44.863,73.668,4.496,164.17,0.663,920.487,190.244,0.339,10.016,66.289,2.77,0.925,67.978,22.701,90.57,30.245,25.89,8.646,-3.28,-1.123,60.126,20.079,24.158,8.067,0.119,0.04,23.297,7.78,397.39,750.0113765662286,,,
7437,ESP-2007,ESP,2007,1,1498934280192.0,-6.055,68.21,-6.055,68.21,-75.342,0.201,-8.234,1.701,-9.258,1.768,11.889,233.03,1.762,369.573,5.187,77.005,-8.354,149.515,0.74,927.297,326.891,1.436,18.333,77.952,2.9,0.951,74.085,24.286,94.799,31.076,27.233,8.927,-5.75,-1.944,55.103,18.063,18.832,6.173,0.508,0.167,27.568,9.037,409.766,735.4395158317008,,,
7438,ESP-2008,ESP,2008,1,1528105271296.0,-25.422,50.87,-25.422,50.87,-9.932,0.181,-2.692,1.655,30.853,2.313,-32.605,157.052,9.835,405.922,-13.59,66.126,7.023,159.022,-3.465,895.166,407.48,7.244,19.508,92.58,3.26,1.039,49.973,15.927,120.798,38.5,23.532,7.5,-11.04,-3.685,58.973,18.796,18.309,5.835,2.578,0.822,32.946,10.5,347.402,763.5970098524755,,,
7439,ESP-2009,ESP,2009,1,1486563442688.0,-12.89,44.312,-12.89,44.312,-11.965,0.16,-12.602,1.446,54.459,3.572,-30.169,109.671,-10.555,363.077,11.986,73.595,-10.533,141.394,-6.178,839.865,135.335,16.943,14.997,105.807,3.49,1.178,36.864,12.441,109.589,36.985,26.352,8.894,-8.1,-2.858,52.761,17.807,20.075,6.775,6.067,2.048,37.887,12.787,317.244,699.9928029242097,,,
7440,ESP-2010,ESP,2010,1,1498927202304.0,-13.502,38.329,-13.502,38.329,261.442,0.577,10.074,1.592,363.911,16.573,-26.861,80.212,-0.306,361.965,59.513,116.673,16.778,164.103,-2.684,817.32,16.441,19.608,15.294,121.241,4.01,1.335,24.184,8.05,97.208,32.356,42.036,13.992,-8.33,-2.874,61.613,20.508,17.136,5.704,7.064,2.351,43.681,14.54,256.298,632.5005786255633,661.03,4938.46,5482.43
7441,ESP-2011,ESP,2011,1,1495441604608.0,-19.648,30.799,-19.648,30.799,1.976,0.588,-15.761,1.341,19.28,19.768,85.457,148.759,-7.046,336.461,-27.214,84.404,-6.301,152.825,-4.567,779.997,22.863,23.944,-2.858,117.058,4.61,1.58,44.927,15.399,84.517,28.968,30.596,10.487,-6.09,-2.135,57.731,19.787,15.171,5.2,8.68,2.975,42.433,14.544,322.184,610.2483112115636,115.13,0.0,0.0
7442,ESP-2012,ESP,2012,1,1453746159616.0,-7.097,28.613,-7.097,28.613,13.901,0.67,38.938,1.863,23.498,24.414,21.116,180.172,-1.25,332.256,-32.851,56.333,6.477,161.737,-6.529,729.068,37.863,32.81,16.589,135.649,4.98,1.674,55.991,18.817,73.308,24.637,20.545,6.905,-11.2,-3.964,61.47,20.658,15.321,5.149,11.966,4.021,49.472,16.626,332.709,594.8108128740732,88.18,756.9300000000001,0.0
7443,ESP-2013,ESP,2013,1,1429213675520.0,-28.361,20.498,-28.361,20.498,-2.059,0.656,143.676,4.54,-56.73,10.564,-26.433,132.547,-8.721,303.281,79.021,100.241,-7.709,148.369,-6.006,685.279,9.569,35.733,12.725,151.989,5.8,2.033,41.571,14.573,57.094,20.015,36.78,12.894,-6.75,-2.457,56.731,19.888,13.854,4.857,13.111,4.596,55.767,19.55,269.931,583.1815797458638,641.93,3776.95,4424.1
7444,ESP-2014,ESP,2014,1,1450312204288.0,-7.637,18.932,-7.637,18.932,-58.973,0.269,-14.824,3.867,5.476,11.142,2.123,135.362,-9.246,275.239,6.496,106.113,1.011,148.972,-0.261,683.491,4.288,37.042,-6.732,140.908,5.41,1.941,45.295,16.249,47.273,16.959,39.169,14.052,-3.41,-1.256,57.305,20.558,14.121,5.066,13.673,4.905,52.013,18.659,279.82,547.8402040018811,686.0,3971.63,4473.98
7445,ESP-2015,ESP,2015,1,1497526566912.0,-23.467,14.49,-23.467,14.49,160.229,0.7,-25.559,2.879,2.41,11.411,17.591,159.173,3.705,285.438,-28.157,75.78,0.0,148.086,3.37,706.523,1.356,37.32,-5.168,132.831,5.76,2.05,52.676,18.745,52.498,18.681,28.14,10.014,-0.13,-0.047,57.305,20.392,17.241,6.135,13.858,4.931,49.325,17.552,320.262,549.1184805303023,826.22,4347.25,4831.05
7446,ESP-2016,ESP,2016,1,1417044295680.0,-44.952,7.976,-44.952,7.976,-12.903,0.61,-42.521,1.655,13.395,12.939,-23.31,122.07,2.024,291.216,29.302,97.406,2.293,150.585,3.353,730.212,-1.564,36.519,-0.833,130.945,5.69,2.072,37.382,13.612,52.831,19.237,36.386,13.249,7.67,2.75,58.619,21.345,16.763,6.104,13.642,4.967,48.914,17.811,265.812,567.99246051619,735.54,4026.7,4510.2699999999995
