,id_prod,id_pais,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo
421,P-AUS-2006,AUS,2.221,2556.841,6.4,406.822,-8.691,268.957
422,P-AUS-2007,AUS,3.286,2640.855,5.086,427.512,6.503,286.446
423,P-AUS-2008,AUS,3.02,2720.622,-2.499,416.829,-0.258,285.707
424,P-AUS-2009,AUS,3.757,2822.834,12.031,466.976,-1.847,280.429
425,P-AUS-2010,AUS,3.258,2914.79,12.694,526.255,2.177,286.533
426,P-AUS-2011,AUS,-2.195,2850.813,2.922,541.633,-13.095,249.012
427,P-AUS-2012,AUS,8.457,3091.909,7.013,579.62,-1.061,246.37
428,P-AUS-2013,AUS,7.498,3323.743,3.947,602.5,-16.869,204.809
429,P-AUS-2014,AUS,7.092,3559.45,7.764,649.276,5.646,216.372
430,P-AUS-2015,AUS,-0.105,3555.703,14.125,740.985,-9.683,195.421
431,P-AUS-2016,AUS,0.207,3563.056,26.855,939.979,-8.635,178.546
432,P-AUS-2017,AUS,-2.519,3473.313,17.156,1101.246,-9.454,161.666
433,P-AUS-2018,AUS,4.695,3636.38,15.689,1274.019,5.282,170.206
434,P-AUS-2019,AUS,0.661,3660.434,14.688,1461.143,30.399,221.947
435,P-AUS-2020,AUS,-7.567,3383.463,-0.112,1459.506,-0.124,221.672
436,P-AUS-2021,AUS,2.081,3453.882,0.869,1472.189,-4.861,210.897
437,P-AUT-1980,AUT,-8.002,9.72,-14.707,21.912,-6.996,18.691
438,P-AUT-1981,AUT,6.841,10.385,-25.924,16.231,-11.326,16.574
439,P-AUT-1982,AUT,7.71,11.186,-7.843,14.958,3.89,17.218
440,P-AUT-1983,AUT,-7.765,10.318,-9.017,13.61,-3.744,16.574
441,P-AUT-1984,AUT,-3.716,9.934,4.651,14.243,-7.549,15.323
442,P-AUT-1985,AUT,5.225,10.453,-8.804,12.989,-4.456,14.64
443,P-AUT-1986,AUT,-3.635,10.073,-4.966,12.344,0.0,14.64
444,P-AUT-1987,AUT,-6.164,9.452,5.128,12.977,-5.666,13.81
445,P-AUT-1988,AUT,-23.582,7.223,6.82,13.862,10.95,15.323
446,P-AUT-1989,AUT,-2.959,7.01,6.818,14.807,-0.273,15.281
447,P-AUT-1990,AUT,18.49,8.306,-10.228,13.292,-4.218,14.636
448,P-AUT-1991,AUT,-14.992,7.06,4.444,13.883,17.615,17.214
449,P-AUT-1992,AUT,-23.946,5.37,8.511,15.065,-11.255,15.277
450,P-AUT-1993,AUT,-4.504,5.128,3.922,15.655,-4.791,14.545
451,P-AUT-1994,AUT,-19.057,4.151,-9.717,14.134,-4.745,13.855
452,P-AUT-1995,AUT,-5.255,3.933,9.383,15.46,8.858,15.082
453,P-AUT-1996,AUT,-14.638,3.357,0.669,15.564,-4.845,14.351
454,P-AUT-1997,AUT,7.085,3.595,-4.29,14.896,-12.443,12.566
455,P-AUT-1998,AUT,1.815,3.66,9.804,16.357,8.441,13.626
456,P-AUT-1999,AUT,-11.387,3.243,10.749,18.115,-11.51,12.058
457,P-AUT-2000,AUT,10.18,3.573,3.736,18.791,5.634,12.737
458,P-AUT-2001,AUT,-3.278,3.456,-4.044,18.031,1.632,12.945
459,P-AUT-2002,AUT,17.081,4.047,8.545,19.572,3.359,13.38
460,P-AUT-2003,AUT,-18.414,3.302,11.223,21.769,-3.469,12.916
461,P-AUT-2004,AUT,-79.601,0.673,-5.281,20.619,1.095,13.057
462,P-AUT-2005,AUT,-100.0,0.0,-11.971,18.151,-10.001,11.751
463,P-AUT-2006,AUT,,0.0,15.544,20.972,3.537,12.167
464,P-AUT-2007,AUT,,0.0,-2.045,20.543,2.478,12.469
465,P-AUT-2008,AUT,,0.0,-17.128,17.025,-1.962,12.224
466,P-AUT-2009,AUT,,0.0,1.795,17.33,0.653,12.304
467,P-AUT-2010,AUT,,0.0,4.264,18.069,2.845,12.654
468,P-AUT-2011,AUT,,0.0,-1.466,17.804,4.375,13.208
469,P-AUT-2012,AUT,,0.0,7.477,19.135,-3.088,12.8
470,P-AUT-2013,AUT,,0.0,-19.529,15.399,-15.06,10.872
471,P-AUT-2014,AUT,,0.0,-8.869,14.033,5.994,11.524
472,P-AUT-2015,AUT,,0.0,-4.383,13.418,-3.77,11.089
473,P-AUT-2016,AUT,,0.0,-6.097,12.6,-11.632,9.799
474,P-AUT-2017,AUT,,,,,,
475,P-AUT-2018,AUT,,,,,,
476,P-AUT-2019,AUT,,,,,,
477,P-AUT-2020,AUT,,,,,,
478,P-AUT-2021,AUT,,,,,,
479,P-AZE-1985,AZE,,,,137.394,,153.865
480,P-AZE-1986,AZE,,,-3.34,132.804,-1.361,151.771
481,P-AZE-1987,AZE,,,-8.088,122.062,6.59,161.773
482,P-AZE-1988,AZE,,,-4.8,116.203,-1.222,159.796
483,P-AZE-1989,AZE,,,-6.723,108.392,-4.221,153.051
484,P-AZE-1990,AZE,,,-10.811,96.674,-5.015,145.375
485,P-AZE-1991,AZE,,,-13.131,83.979,-5.81,136.928
486,P-AZE-1992,AZE,,0.0,-8.14,77.144,-4.909,130.206
487,P-AZE-1993,AZE,,0.0,-13.924,66.402,-8.435,119.223
488,P-AZE-1994,AZE,,0.0,-5.882,62.496,-6.716,111.215
489,P-AZE-1995,AZE,,0.0,3.125,64.449,-4.194,106.551
490,P-AZE-1996,AZE,,0.0,-10.955,57.389,-0.669,105.838
491,P-AZE-1997,AZE,,0.0,-4.764,54.655,-0.807,104.984
492,P-AZE-1998,AZE,,0.0,-6.682,51.003,26.831,133.152
493,P-AZE-1999,AZE,,0.0,7.161,54.655,20.98,161.087
494,P-AZE-2000,AZE,,0.0,-5.717,51.53,1.574,163.622
495,P-AZE-2001,AZE,,0.0,-1.971,50.514,6.468,174.206
496,P-AZE-2002,AZE,,0.0,-7.249,46.852,2.37,178.334
497,P-AZE-2003,AZE,,0.0,-0.313,46.706,0.287,178.846
498,P-AZE-2004,AZE,,0.0,-2.572,45.505,0.527,179.788
499,P-AZE-2005,AZE,,0.0,23.006,55.974,43.698,258.351
500,P-AZE-2006,AZE,,0.0,17.992,66.045,45.257,375.272
501,P-AZE-2007,AZE,,0.0,60.158,105.775,34.376,504.276
502,P-AZE-2008,AZE,,0.0,50.816,159.526,4.541,527.175
503,P-AZE-2009,AZE,,0.0,-0.084,159.391,12.217,591.579
504,P-AZE-2010,AZE,,0.0,2.144,162.809,0.886,596.82
505,P-AZE-2011,AZE,,0.0,-1.867,159.769,-10.176,536.085
506,P-AZE-2012,AZE,,0.0,5.383,168.369,-5.113,508.676
507,P-AZE-2013,AZE,,0.0,3.787,174.746,0.244,509.917
508,P-AZE-2014,AZE,,0.0,5.205,183.841,-3.038,494.425
509,P-AZE-2015,AZE,,0.0,2.176,187.841,-1.16,488.691
510,P-AZE-2016,AZE,,0.0,-2.697,182.775,-1.41,481.803
511,P-AZE-2017,AZE,,,-2.839,177.586,-5.644,454.609
512,P-AZE-2018,AZE,,,5.615,187.557,0.279,455.876
513,P-AZE-2019,AZE,,,27.631,239.382,-3.071,441.875
514,P-AZE-2020,AZE,,,8.048,258.648,-7.812,407.356
515,P-AZE-2021,AZE,,,22.979,318.083,0.321,408.664
516,P-BHS-1980,BHS,,0.0,,0.0,,0.0
517,P-BHS-1981,BHS,,0.0,,0.0,,0.0
518,P-BHS-1982,BHS,,0.0,,0.0,,0.0
519,P-BHS-1983,BHS,,0.0,,0.0,,0.0
520,P-BHS-1984,BHS,,0.0,,0.0,,0.0
521,P-BHS-1985,BHS,,0.0,,0.0,,0.0
522,P-BHS-1986,BHS,,0.0,,0.0,,0.0
523,P-BHS-1987,BHS,,0.0,,0.0,,0.0
524,P-BHS-1988,BHS,,0.0,,0.0,,0.0
525,P-BHS-1989,BHS,,0.0,,0.0,,0.0
526,P-BHS-1990,BHS,,0.0,,0.0,,0.0
527,P-BHS-1991,BHS,,0.0,,0.0,,0.0
528,P-BHS-1992,BHS,,0.0,,0.0,,0.0
529,P-BHS-1993,BHS,,0.0,,0.0,,0.0
530,P-BHS-1994,BHS,,0.0,,0.0,,0.0
531,P-BHS-1995,BHS,,0.0,,0.0,,0.0
532,P-BHS-1996,BHS,,0.0,,0.0,,0.0
533,P-BHS-1997,BHS,,0.0,,0.0,,0.0
534,P-BHS-1998,BHS,,0.0,,0.0,,0.0
535,P-BHS-1999,BHS,,0.0,,0.0,,0.0
536,P-BHS-2000,BHS,,0.0,,0.0,,0.0
537,P-BHS-2001,BHS,,0.0,,0.0,,0.0
538,P-BHS-2002,BHS,,0.0,,0.0,,0.0
539,P-BHS-2003,BHS,,0.0,,0.0,,0.0
540,P-BHS-2004,BHS,,0.0,,0.0,,0.0
541,P-BHS-2005,BHS,,0.0,,0.0,,0.0
542,P-BHS-2006,BHS,,0.0,,0.0,,0.0
543,P-BHS-2007,BHS,,0.0,,0.0,,0.0
544,P-BHS-2008,BHS,,0.0,,0.0,,0.0
545,P-BHS-2009,BHS,,0.0,,0.0,,0.0
546,P-BHS-2010,BHS,,0.0,,0.0,,0.0
547,P-BHS-2011,BHS,,0.0,,0.0,,0.0
548,P-BHS-2012,BHS,,0.0,,0.0,,0.0
549,P-BHS-2013,BHS,,0.0,,0.0,,0.0
550,P-BHS-2014,BHS,,0.0,,0.0,,0.0
551,P-BHS-2015,BHS,,0.0,,0.0,,0.0
552,P-BHS-2016,BHS,,0.0,,0.0,,0.0
553,P-BHS-2017,BHS,,,,,,
554,P-BHS-2018,BHS,,,,,,
555,P-BHS-2019,BHS,,,,,,
556,P-BHS-2020,BHS,,,,,,
557,P-BHR-1980,BHR,,0.0,-18.834,24.458,13.993,33.886
558,P-BHR-1981,BHR,,0.0,-7.275,22.678,-3.715,32.627
559,P-BHR-1982,BHR,,0.0,57.897,35.809,-3.858,31.368
560,P-BHR-1983,BHR,,0.0,4.807,37.53,-2.556,30.566
561,P-BHR-1984,BHR,,0.0,3.037,38.67,-1.788,30.02
562,P-BHR-1985,BHR,,0.0,22.075,47.206,-2.761,29.191
563,P-BHR-1986,BHR,,0.0,14.486,54.045,7.458,31.368
564,P-BHR-1987,BHR,,0.0,-2.841,52.509,-2.556,30.566
565,P-BHR-1988,BHR,,0.0,6.224,55.777,2.342,31.282
566,P-BHR-1989,BHR,,0.0,4.024,58.022,-1.74,30.738
567,P-BHR-1990,BHR,,0.0,4.73,60.767,-6.528,28.731
568,P-BHR-1991,BHR,,0.0,-4.67,57.929,-8.763,26.214
569,P-BHR-1992,BHR,,0.0,16.844,67.687,1.378,26.575
570,P-BHR-1993,BHR,,0.0,7.113,72.501,17.837,31.315
571,P-BHR-1994,BHR,,0.0,2.374,74.223,1.466,31.774
572,P-BHR-1995,BHR,,0.0,1.661,75.455,-4.334,30.397
573,P-BHR-1996,BHR,,0.0,2.975,77.7,-12.184,26.693
574,P-BHR-1997,BHR,,0.0,7.364,83.422,13.237,30.226
575,P-BHR-1998,BHR,,0.0,5.144,87.713,-5.683,28.509
576,P-BHR-1999,BHR,,0.0,3.474,90.761,-0.598,28.338
577,P-BHR-2000,BHR,,0.0,1.089,91.749,1.478,28.757
578,P-BHR-2001,BHR,,0.0,4.132,95.54,-2.574,28.017
579,P-BHR-2002,BHR,,0.0,3.615,98.995,-0.192,27.963
580,P-BHR-2003,BHR,,0.0,1.797,100.774,1.123,28.277
581,P-BHR-2004,BHR,,0.0,-8.013,92.699,0.491,28.416
582,P-BHR-2005,BHR,,0.0,9.756,101.743,-6.319,26.62
583,P-BHR-2006,BHR,,0.0,5.788,107.632,1.724,27.079
584,P-BHR-2007,BHR,,0.0,4.045,111.986,0.0,27.079
585,P-BHR-2008,BHR,,0.0,7.313,120.176,0.274,27.153
586,P-BHR-2009,BHR,,0.0,0.965,121.335,-0.273,27.079
587,P-BHR-2010,BHR,,0.0,2.433,124.287,-3.393,26.16
588,P-BHR-2011,BHR,,0.0,1.572,126.241,1.755,26.619
589,P-BHR-2012,BHR,,0.0,3.389,130.519,16.229,30.939
590,P-BHR-2013,BHR,,0.0,6.941,139.578,12.484,34.802
591,P-BHR-2014,BHR,,0.0,5.292,146.965,4.039,36.208
592,P-BHR-2015,BHR,,0.0,-0.763,145.843,2.6,37.149
593,P-BHR-2016,BHR,,0.0,-0.98,144.414,-3.124,35.989
594,P-BHR-2017,BHR,,,0.173,144.663,0.0,
595,P-BHR-2018,BHR,,,1.252,146.475,0.0,
596,P-BHR-2019,BHR,,,11.05,162.66,0.0,
597,P-BHR-2020,BHR,,,1.05,164.367,0.0,
598,P-BHR-2021,BHR,,,4.816,172.283,0.0,
599,P-BGD-1980,BGD,,0.0,24.585,12.291,,0.0
600,P-BGD-1981,BGD,,0.0,10.762,13.614,,0.0
601,P-BGD-1982,BGD,,0.0,29.83,17.675,,0.0
602,P-BGD-1983,BGD,,0.0,11.272,19.667,,0.124
603,P-BGD-1984,BGD,,0.0,15.424,22.701,100.548,0.248
604,P-BGD-1985,BGD,,0.0,13.567,25.78,77.03,0.44
605,P-BGD-1986,BGD,,0.0,12.76,29.07,0.548,0.442
606,P-BGD-1987,BGD,,0.0,17.495,34.156,-0.254,0.441
607,P-BGD-1988,BGD,,0.0,17.699,40.201,14.179,0.504
608,P-BGD-1989,BGD,,0.0,5.715,42.499,-21.2,0.397
609,P-BGD-1990,BGD,,0.0,7.632,45.742,46.886,0.583
610,P-BGD-1991,BGD,,0.0,2.985,47.107,-10.64,0.521
611,P-BGD-1992,BGD,,0.0,9.049,51.37,24.153,0.647
612,P-BGD-1993,BGD,,0.0,11.938,57.503,9.317,0.707
613,P-BGD-1994,BGD,,0.0,6.057,60.986,35.092,0.955
614,P-BGD-1995,BGD,,0.0,10.556,67.423,-19.482,0.769
615,P-BGD-1996,BGD,,0.0,7.329,72.365,24.537,0.958
616,P-BGD-1997,BGD,,0.0,-1.702,71.133,12.68,1.079
617,P-BGD-1998,BGD,,0.0,8.058,76.864,-5.748,1.017
618,P-BGD-1999,BGD,,0.0,9.028,83.804,-6.098,0.955
619,P-BGD-2000,BGD,,0.0,8.088,90.582,71.905,1.642
620,P-BGD-2001,BGD,,0.0,11.978,101.432,33.002,2.183
621,P-BGD-2002,BGD,,0.0,5.205,106.711,76.38,3.851
622,P-BGD-2003,BGD,,0.137,7.565,114.784,0.0,3.851
623,P-BGD-2004,BGD,189.423,0.396,7.508,123.402,-0.855,3.818
624,P-BGD-2005,BGD,175.521,1.09,7.481,132.634,-0.273,3.807
625,P-BGD-2006,BGD,70.225,1.856,8.294,143.634,0.0,3.807
626,P-BGD-2007,BGD,28.053,2.376,6.774,153.364,0.0,3.807
627,P-BGD-2008,BGD,74.485,4.146,6.782,163.764,-5.17,3.611
628,P-BGD-2009,BGD,22.304,5.071,14.474,187.467,-11.723,3.187
629,P-BGD-2010,BGD,-14.855,4.318,2.704,192.537,0.006,3.188
630,P-BGD-2011,BGD,-5.39,4.085,1.706,195.821,0.0,3.188
631,P-BGD-2012,BGD,25.187,5.114,8.958,213.363,-6.229,2.989
632,P-BGD-2013,BGD,2.395,5.236,2.889,219.528,-14.105,2.567
633,P-BGD-2014,BGD,10.76,5.8,4.872,230.223,0.0,2.567
634,P-BGD-2015,BGD,-28.617,4.14,12.3,258.541,0.0,2.567
635,P-BGD-2016,BGD,33.58,5.53,2.309,264.509,0.274,2.574
636,P-BGD-2017,BGD,0.0,,0.536,265.927,0.0,
637,P-BGD-2018,BGD,0.0,,-0.041,265.818,0.0,
638,P-BGD-2019,BGD,0.0,,-4.881,252.844,0.0,
639,P-BGD-2020,BGD,0.0,,-6.144,237.309,0.0,
640,P-BGD-2021,BGD,0.0,,1.736,241.428,0.0,
641,P-BRB-1980,BRB,,0.0,-14.996,0.123,-100.0,0.0
642,P-BRB-1981,BRB,,0.0,0.0,0.123,,0.0
643,P-BRB-1982,BRB,,0.0,0.0,0.123,,0.628
644,P-BRB-1983,BRB,,0.0,0.0,0.123,0.0,0.628
645,P-BRB-1984,BRB,,0.0,0.0,0.123,100.924,1.261
646,P-BRB-1985,BRB,,0.0,0.0,0.123,-0.46,1.255
647,P-BRB-1986,BRB,,0.0,0.0,0.123,0.0,1.255
648,P-BRB-1987,BRB,,0.0,-25.0,0.092,-30.012,0.879
649,P-BRB-1988,BRB,,0.0,200.0,0.276,-6.809,0.819
650,P-BRB-1989,BRB,,0.0,11.111,0.307,-15.616,0.691
651,P-BRB-1990,BRB,,0.0,20.071,0.369,9.091,0.754
652,P-BRB-1991,BRB,,0.0,-2.941,0.358,0.0,0.754
653,P-BRB-1992,BRB,,0.0,45.455,0.521,16.986,0.882
654,P-BRB-1993,BRB,,0.0,-2.083,0.51,-7.397,0.817
655,P-BRB-1994,BRB,,0.0,-2.128,0.499,-7.692,0.754
656,P-BRB-1995,BRB,,0.0,2.174,0.51,8.333,0.817
657,P-BRB-1996,BRB,,0.0,-4.255,0.488,-22.866,0.63
658,P-BRB-1997,BRB,,0.0,-4.444,0.466,-10.246,0.565
659,P-BRB-1998,BRB,,0.0,-13.953,0.401,77.778,1.005
660,P-BRB-1999,BRB,,0.0,27.027,0.51,18.75,1.193
661,P-BRB-2000,BRB,,0.0,-19.336,0.411,-19.253,0.964
662,P-BRB-2001,BRB,,0.0,-15.01,0.349,-17.155,0.798
663,P-BRB-2002,BRB,,0.0,-9.998,0.315,-21.322,0.628
664,P-BRB-2003,BRB,,0.0,0.0,0.315,0.0,0.628
665,P-BRB-2004,BRB,,0.0,3.448,0.325,0.274,0.63
666,P-BRB-2005,BRB,,0.0,-12.162,0.286,-0.273,0.628
667,P-BRB-2006,BRB,,0.0,1.946,0.291,3.342,0.649
668,P-BRB-2007,BRB,,0.0,-29.866,0.204,7.264,0.696
669,P-BRB-2008,BRB,,0.0,-9.66,0.185,-0.494,0.693
670,P-BRB-2009,BRB,,0.0,-4.066,0.177,-30.645,0.481
671,P-BRB-2010,BRB,,0.0,-1.099,0.175,30.717,0.628
672,P-BRB-2011,BRB,,0.0,2.222,0.179,0.0,0.628
673,P-BRB-2012,BRB,,0.0,14.441,0.205,0.274,0.63
674,P-BRB-2013,BRB,,0.0,17.232,0.24,-0.273,0.628
675,P-BRB-2014,BRB,,0.0,-35.88,0.154,0.0,0.628
676,P-BRB-2015,BRB,,0.0,24.91,0.192,0.0,0.628
677,P-BRB-2016,BRB,,0.0,-3.187,0.186,0.274,0.63
678,P-BRB-2017,BRB,,,,,,
679,P-BRB-2018,BRB,,,,,,
680,P-BRB-2019,BRB,,,,,,
681,P-BRB-2020,BRB,,,,,,
682,P-BLR-1985,BLR,,,,,,
683,P-BLR-1986,BLR,,,,,,
684,P-BLR-1987,BLR,,,,,,
685,P-BLR-1988,BLR,,,,,,
686,P-BLR-1989,BLR,,,,,,
687,P-BLR-1990,BLR,,,,,,
688,P-BLR-1991,BLR,,,,,,
689,P-BLR-1992,BLR,,0.0,,3.115,,25.251
690,P-BLR-1993,BLR,,0.0,0.0,3.115,-0.273,25.182
691,P-BLR-1994,BLR,,0.0,0.0,3.115,-0.623,25.025
692,P-BLR-1995,BLR,,0.0,3.418,3.221,-2.943,24.288
693,P-BLR-1996,BLR,,0.0,0.0,3.221,-6.015,22.828
694,P-BLR-1997,BLR,,0.0,-33.305,2.148,0.227,22.879
695,P-BLR-1998,BLR,,0.0,10.0,2.363,0.204,22.926
696,P-BLR-1999,BLR,,0.0,-4.545,2.256,0.474,23.035
697,P-BLR-2000,BLR,,0.0,-4.286,2.159,1.4,23.357
698,P-BLR-2001,BLR,,0.0,-0.498,2.148,-0.273,23.293
699,P-BLR-2002,BLR,,0.0,-5.0,2.041,-1.333,22.983
700,P-BLR-2003,BLR,,0.0,-15.789,1.719,-0.293,22.916
701,P-BLR-2004,BLR,,0.0,12.608,1.935,0.09,22.936
702,P-BLR-2005,BLR,,0.0,-4.444,1.849,-3.933,22.034
703,P-BLR-2006,BLR,,0.0,-1.163,1.828,0.0,22.034
704,P-BLR-2007,BLR,,0.0,-5.882,1.72,0.0,22.034
705,P-BLR-2008,BLR,,0.0,-5.0,1.634,0.274,22.095
706,P-BLR-2009,BLR,,0.0,-1.316,1.613,-5.972,20.775
707,P-BLR-2010,BLR,,0.0,-82.0,0.29,-9.091,18.886
708,P-BLR-2011,BLR,,0.0,11.004,0.322,0.0,18.886
709,P-BLR-2012,BLR,,0.0,-33.333,0.215,0.274,18.938
710,P-BLR-2013,BLR,,0.0,90.0,0.408,-0.273,18.886
711,P-BLR-2014,BLR,,0.0,-21.053,0.322,0.0,18.886
712,P-BLR-2015,BLR,,0.0,0.0,0.322,-13.05,16.422
713,P-BLR-2016,BLR,,0.0,-26.666,0.236,25.575,20.622
714,P-BLR-2017,BLR,,,,,,
715,P-BLR-2018,BLR,,,,,,
716,P-BLR-2019,BLR,,,,,,
717,P-BLR-2020,BLR,,,,,,
718,P-BLR-2021,BLR,,,,,,
719,P-BEL-1980,BEL,-23.568,34.872,15.984,0.433,,0.0
720,P-BEL-1981,BEL,9.703,38.256,-20.161,0.346,,0.0
721,P-BEL-1982,BEL,5.944,40.53,-1.587,0.34,,0.0
722,P-BEL-1983,BEL,-7.457,37.507,-44.42,0.189,,0.0
723,P-BEL-1984,BEL,3.853,38.953,116.263,0.409,,0.0
724,P-BEL-1985,BEL,-1.457,38.385,7.19,0.438,,0.0
725,P-BEL-1986,BEL,-10.101,34.508,-35.112,0.284,,0.0
726,P-BEL-1987,BEL,-23.082,26.543,9.254,0.311,,0.0
727,P-BEL-1988,BEL,-44.935,14.616,-40.623,0.184,,0.0
728,P-BEL-1989,BEL,-23.281,11.213,-20.245,0.147,,0.0
729,P-BEL-1990,BEL,-47.915,5.84,-15.749,0.124,,0.0
730,P-BEL-1991,BEL,-40.14,3.496,-14.05,0.107,,0.0
731,P-BEL-1992,BEL,-65.615,1.202,-42.265,0.062,,0.0
732,P-BEL-1993,BEL,-100.0,0.0,-19.534,0.049,,0.0
733,P-BEL-1994,BEL,,0.0,-72.616,0.014,,0.0
734,P-BEL-1995,BEL,,0.0,-100.0,0.0,,0.0
735,P-BEL-1996,BEL,,0.0,,0.022,,0.0
736,P-BEL-1997,BEL,,0.0,-100.0,0.0,,0.0
737,P-BEL-1998,BEL,,0.0,,0.0,,0.0
738,P-BEL-1999,BEL,,0.0,,0.0,,0.0
739,P-BEL-2000,BEL,,0.0,,0.018,,0.0
740,P-BEL-2001,BEL,,0.0,-100.0,0.0,,0.0
741,P-BEL-2002,BEL,,0.0,,0.0,,0.0
742,P-BEL-2003,BEL,,0.0,,0.0,,0.0
743,P-BEL-2004,BEL,,0.0,,0.0,,0.0
744,P-BEL-2005,BEL,,0.0,,0.0,,0.0
745,P-BEL-2006,BEL,,0.0,,0.0,,0.0
746,P-BEL-2007,BEL,,0.0,,0.0,,0.0
747,P-BEL-2008,BEL,,0.0,,0.0,,0.0
748,P-BEL-2009,BEL,,0.0,,0.0,,0.0
749,P-BEL-2010,BEL,,0.0,,0.0,,0.0
750,P-BEL-2011,BEL,,0.0,,0.0,,0.0
751,P-BEL-2012,BEL,,0.0,,0.0,,0.0
752,P-BEL-2013,BEL,,0.0,,0.0,,0.0
753,P-BEL-2014,BEL,,0.0,,0.0,,0.0
754,P-BEL-2015,BEL,,0.0,,0.0,,0.0
755,P-BEL-2016,BEL,,0.0,,0.0,,0.0
756,P-BEL-2017,BEL,,,,,,
757,P-BEL-2018,BEL,,,,,,
758,P-BEL-2019,BEL,,,,,,
759,P-BEL-2020,BEL,,,,,,
760,P-BEL-2021,BEL,,,,,,
761,P-BLZ-1980,BLZ,,0.0,,0.0,,0.0
762,P-BLZ-1981,BLZ,,0.0,,0.0,,0.0
763,P-BLZ-1982,BLZ,,0.0,,0.0,,0.0
764,P-BLZ-1983,BLZ,,0.0,,0.0,,0.0
765,P-BLZ-1984,BLZ,,0.0,,0.0,,0.0
766,P-BLZ-1985,BLZ,,0.0,,0.0,,0.0
767,P-BLZ-1986,BLZ,,0.0,,0.0,,0.0
768,P-BLZ-1987,BLZ,,0.0,,0.0,,0.0
769,P-BLZ-1988,BLZ,,0.0,,0.0,,0.0
770,P-BLZ-1989,BLZ,,0.0,,0.0,,0.0
771,P-BLZ-1990,BLZ,,0.0,,0.0,,0.0
772,P-BLZ-1991,BLZ,,0.0,,0.0,,0.0
773,P-BLZ-1992,BLZ,,0.0,,0.0,,0.0
774,P-BLZ-1993,BLZ,,0.0,,0.0,,0.0
775,P-BLZ-1994,BLZ,,0.0,,0.0,,0.0
776,P-BLZ-1995,BLZ,,0.0,,0.0,,0.0
777,P-BLZ-1996,BLZ,,0.0,,0.0,,0.0
778,P-BLZ-1997,BLZ,,0.0,,0.0,,0.0
779,P-BLZ-1998,BLZ,,0.0,,0.0,,0.0
780,P-BLZ-1999,BLZ,,0.0,,0.0,,0.0
781,P-BLZ-2000,BLZ,,0.0,,0.0,,0.0
782,P-BLZ-2001,BLZ,,0.0,,0.0,,0.0
783,P-BLZ-2002,BLZ,,0.0,,0.0,,0.0
784,P-BLZ-2003,BLZ,,0.0,,0.0,,0.0
785,P-BLZ-2004,BLZ,,0.0,,0.0,,0.0
786,P-BLZ-2005,BLZ,,0.0,,0.0,,0.0
787,P-BLZ-2006,BLZ,,0.0,,0.0,,1.385
788,P-BLZ-2007,BLZ,,0.0,,0.0,32.893,1.84
789,P-BLZ-2008,BLZ,,0.0,,0.0,17.351,2.159
790,P-BLZ-2009,BLZ,,0.0,,0.0,13.329,2.447
791,P-BLZ-2010,BLZ,,0.0,,0.0,6.572,2.608
792,P-BLZ-2011,BLZ,,0.0,,0.0,-5.92,2.454
793,P-BLZ-2012,BLZ,,0.0,,0.0,-18.795,1.992
794,P-BLZ-2013,BLZ,,0.0,,0.0,-7.642,1.84
795,P-BLZ-2014,BLZ,,0.0,,0.0,-39.408,1.115
796,P-BLZ-2015,BLZ,,0.0,,0.0,10.025,1.227
797,P-BLZ-2016,BLZ,,0.0,,0.0,0.274,1.23
798,P-BLZ-2017,BLZ,,,,,,
799,P-BLZ-2018,BLZ,,,,,,
800,P-BLZ-2019,BLZ,,,,,,
801,P-BLZ-2020,BLZ,,,,,,
802,P-BEN-1980,BEN,,0.0,,0.0,,0.0
803,P-BEN-1981,BEN,,0.0,,0.0,,0.0
804,P-BEN-1982,BEN,,0.0,,0.0,,0.0
805,P-BEN-1983,BEN,,0.0,,0.0,,2.628
806,P-BEN-1984,BEN,,0.0,,0.0,75.565,4.614
807,P-BEN-1985,BEN,,0.0,,0.0,13.973,5.259
808,P-BEN-1986,BEN,,0.0,,0.0,0.0,5.259
809,P-BEN-1987,BEN,,0.0,,0.0,-12.486,4.602
810,P-BEN-1988,BEN,,0.0,,0.0,-28.364,3.297
811,P-BEN-1989,BEN,,0.0,,0.0,-20.219,2.63
812,P-BEN-1990,BEN,,0.0,,0.0,0.0,2.63
813,P-BEN-1991,BEN,,0.0,,0.0,0.0,2.63
814,P-BEN-1992,BEN,,0.0,,0.0,40.384,3.693
815,P-BEN-1993,BEN,,0.0,,0.0,3.288,3.814
816,P-BEN-1994,BEN,,0.0,,0.0,1.724,3.88
817,P-BEN-1995,BEN,,0.0,,0.0,-49.153,1.973
818,P-BEN-1996,BEN,,0.0,,0.0,-33.151,1.319
819,P-BEN-1997,BEN,,0.0,,0.0,-35.178,0.855
820,P-BEN-1998,BEN,,0.0,,0.0,-23.077,0.658
821,P-BEN-1999,BEN,,0.0,,0.0,0.0,0.658
822,P-BEN-2000,BEN,,0.0,,0.0,-30.811,0.455
823,P-BEN-2001,BEN,,0.0,,0.0,1.172,0.46
824,P-BEN-2002,BEN,,0.0,,0.0,14.286,0.526
825,P-BEN-2003,BEN,,0.0,,0.0,-50.0,0.263
826,P-BEN-2004,BEN,,0.0,,0.0,-100.0,0.0
827,P-BEN-2005,BEN,,0.0,,0.0,,0.0
