,id_emision,id_pais,emision_co2,intensidad_carbono
6866,E-SVK-2014,SVK,68.39098643617747,146.767
6867,E-SVN-2014,SVN,28.317777797664125,172.048
6868,E-SLB-2014,SLB,0.7771388818757103,666.667
6869,E-SOM-2014,SOM,1.6944074056371683,696.97
6870,E-ZAF-2014,ZAF,958.4713613144304,698.801
6871,E-KOR-2014,KOR,1294.0004018057416,457.957
6872,E-SSD-2014,SSD,3.12923034360479,695.652
6873,E-ESP-2014,ESP,547.8402040018811,279.82
6874,E-LKA-2014,LKA,31.698449389898233,421.994
6875,E-SDN-2014,SDN,29.72855671186766,138.544
6876,E-SUR-2014,SUR,4.528684700402149,502.591
6877,E-SWE-2014,SWE,99.33436196556747,6.508
6878,E-CHE-2014,CHE,87.27507490429461,49.894
6879,E-SYR-2014,SYR,61.95447442616993,500.995
6880,E-TWN-2014,TWN,534.7481626457538,526.688
6881,E-TJK-2014,TJK,7.209486742081291,29.393
6882,E-TZA-2014,TZA,20.821182561836423,366.057
6883,E-THA-2014,THA,582.1519450901991,498.952
6884,E-TGO-2014,TGO,4.410820149588764,300.0
6885,E-TON-2014,TON,0.2469844100635181,800.0
6886,E-TTO-2014,TTO,113.13794586430285,466.879
6887,E-TUN-2014,TUN,40.87542286010273,474.244
6888,E-TUR-2014,TUR,606.8365601022275,493.327
6889,E-TKM-2014,TKM,158.5640990980025,538.308
6890,E-TCA-2014,TCA,0.3846222978375007,714.286
6891,E-TUV-2014,TUV,0.0,
6892,E-UGA-2014,UGA,7.691832442105917,122.867
6893,E-UKR-2014,UKR,576.7989800059472,357.683
6894,E-ARE-2014,ARE,507.9154731457255,459.546
6895,E-GBR-2014,GBR,1018.1673969704798,421.064
6896,E-USA-2014,USA,10717.740462,438.652
6897,E-URY-2014,URY,16.989222831780165,114.397
6898,E-UZB-2014,UZB,206.91627031555828,482.852
6899,E-VUT-2014,VUT,0.2957688002350015,571.429
6900,E-VEN-2014,VEN,289.1316478797644,148.735
6901,E-VNM-2014,VNM,276.51046088242106,342.726
6902,E-ESH-2014,ESH,0.537844780356787,
6903,E-YEM-2014,YEM,47.95136859795278,626.389
6904,E-ZMB-2014,ZMB,6.341432658072614,41.812
6905,E-ZWE-2014,ZWE,23.175100024061184,353.244
6906,E-AFG-2015,AFG,14.33876012568672,110.169
6907,E-ALB-2015,ALB,8.086839014242287,23.769
6908,E-DZA-2015,DZA,263.3918769936914,464.112
6909,E-ASM-2015,ASM,0.7108553202556759,687.5
6910,E-AGO-2015,AGO,43.487125076,273.899
6911,E-ATA-2015,ATA,0.0286857702416163,
6912,E-ATG-2015,ATG,1.438634825815463,666.667
6913,E-ARG-2015,ARG,394.65174213828357,372.71
6914,E-ARM-2015,ARM,11.967413028160163,185.637
6915,E-ABW-2015,ABW,2.4268170316554816,569.892
6916,E-AUS-2015,AUS,774.1259774443519,604.092
6917,E-AUT-2015,AUT,122.2735709283032,106.849
6918,E-AZE-2015,AZE,65.05105201610529,498.226
6919,E-BHR-2015,BHR,77.023777022,490.108
6920,E-BGD-2015,BGD,137.74458717401893,496.578
6921,E-BRB-2015,BRB,3.219680116,693.878
6922,E-BLR-2015,BLR,124.90930473166188,455.714
6923,E-BEL-2015,BEL,227.49897472813183,129.11
6924,E-BLZ-2015,BLZ,1.0114004060830184,333.333
6925,E-BEN-2015,BEN,9.681534798301506,700.0
6926,E-BMU-2015,BMU,1.4951108382224718,
6927,E-BTN-2015,BTN,1.179366874032811,24.58
6928,E-BOL-2015,BOL,32.36288060003601,321.346
6929,E-BIH-2015,BIH,33.46026318571234,480.219
6930,E-BWA-2015,BWA,9.340565356034036,799.283
6931,E-BRA-2015,BRA,1019.6447487537848,167.903
6932,E-VGB-2015,VGB,0.3597272456820422,700.0
6933,E-BRN-2015,BRN,17.174349209751067,502.538
6934,E-BGR-2015,BGR,85.32664022554268,487.527
6935,E-BFA-2015,BFA,5.721004754199685,652.778
6936,E-BDI-2015,BDI,0.4785168662457323,111.111
6937,E-KHM-2015,KHM,11.896368162320503,416.076
6938,E-CMR-2015,CMR,13.963057500067507,319.481
6939,E-CAN-2015,CAN,1179.1234913462863,143.869
6940,E-CYM-2015,CYM,1.1847652796003008,693.548
6941,E-CAF-2015,CAF,0.8178126463505474,0.0
6942,E-TCD-2015,TCD,0.6674794704538534,703.704
6943,E-CHL-2015,CHL,152.8329312042157,409.989
6944,E-CHN-2015,CHN,21308.550494932177,593.615
6945,E-COL-2015,COL,151.4716644081413,239.261
6946,E-COM-2015,COM,0.34145978442911173,800.0
6947,E-COK-2015,COK,0.219602,666.667
6948,E-CRI-2015,CRI,14.914520657925578,40.075
6949,E-HRV-2015,HRV,31.33872963599295,175.392
6950,E-CUB-2015,CUB,55.63104885448135,616.632
6951,E-CYP-2015,CYP,14.086050717913066,661.581
6952,E-DNK-2015,DNK,78.27978931823333,207.366
6953,E-DJI-2015,DJI,1.8536185297371917,705.882
6954,E-DMA-2015,DMA,0.3434997035488737,600.0
6955,E-DOM-2015,DOM,39.53046311572029,614.429
6956,E-ECU-2015,ECU,84.21713323362664,276.299
6957,E-EGY-2015,EGY,449.20658320225266,441.496
6958,E-SLV-2015,SLV,12.884745025989167,316.498
6959,E-GNQ-2015,GNQ,6.869727013771151,482.955
6960,E-ERI-2015,ERI,1.20733686800873,696.97
6961,E-EST-2015,EST,10.882450982154438,959.969
6962,E-SWZ-2015,SWZ,1.8307711177107044,194.03
6963,E-ETH-2015,ETH,21.55712970640604,24.038
6964,E-FLK-2015,FLK,0.0858909660263876,500.0
6965,E-FJI-2015,FJI,2.8601234615723046,347.368
6966,E-FIN-2015,FIN,91.48919068205808,101.224
6967,E-FRA-2015,FRA,685.6997477118149,54.226
6968,E-GUF-2015,GUF,1.5896604764079751,288.889
6969,E-PYF-2015,PYF,1.9888428718215727,465.517
6970,E-GAB-2015,GAB,8.16617832,390.244
6971,E-GEO-2015,GEO,17.58802633382792,120.037
6972,E-DEU-2015,DEU,1567.117381882022,448.87
6973,E-GHA-2015,GHA,24.553898120430265,278.424
6974,E-GIB-2015,GIB,24.459250060136988,
6975,E-GRC-2015,GRC,151.51321308814147,732.544
6976,E-GRL-2015,GRL,1.136705086040609,137.255
6977,E-GRD-2015,GRD,0.5421185436681895,684.211
6978,E-GLP-2015,GLP,3.641337262126355,615.854
6979,E-GUM-2015,GUM,3.596928785944636,684.849
6980,E-GTM-2015,GTM,26.146268050098833,356.828
6981,E-GIN-2015,GIN,4.8674496181275195,166.667
6982,E-GNB-2015,GNB,0.748325536163158,666.667
6983,E-GUY-2015,GUY,4.057522722476607,630.0
6984,E-HTI-2015,HTI,5.733347846197173,642.857
6985,E-HND-2015,HND,17.304869844264314,402.26
6986,E-HKG-2015,HKG,175.67902600959908,667.884
6987,E-HUN-2015,HUN,86.47095590397885,263.505
6988,E-ISL-2015,ISL,5.6071374481777125,27.662
6989,E-IND-2015,IND,4043.714272371991,660.897
6990,E-IDN-2015,IDN,905.7429642896707,654.281
6991,E-IRN-2015,IRN,1231.935016533654,474.418
6992,E-IRQ-2015,IRQ,228.688565426,445.412
6993,E-IRL-2015,IRL,67.08134866363916,422.704
6994,E-ISR-2015,ISR,133.13900564975785,549.971
6995,E-ITA-2015,ITA,679.264655813985,282.692
6996,E-JAM-2015,JAM,17.274134861906496,602.564
6997,E-JPN-2015,JPN,2519.679520953777,512.079
6998,E-JOR-2015,JOR,48.26798354168514,507.83
6999,E-KAZ-2015,KAZ,538.0399925337745,672.594
7000,E-KEN-2015,KEN,28.370188847967114,123.722
7001,E-KIR-2015,KIR,0.1173800035008377,500.0
7003,E-KWT-2015,KWT,184.82258874784088,460.515
7004,E-KGZ-2015,KGZ,19.148408249528437,135.831
7005,E-LAO-2015,LAO,8.896484028233505,127.261
7006,E-LVA-2015,LVA,15.30045879248885,180.734
7007,E-LBN-2015,LBN,45.29808413158996,569.801
7008,E-LSO-2015,LSO,1.2868294684081516,18.868
7009,E-LBR-2015,LBR,2.375448152177727,689.655
7010,E-LBY-2015,LBY,97.728125658,496.88
7011,E-LTU-2015,LTU,27.047108250071688,202.721
7012,E-LUX-2015,LUX,21.427256390061444,0.0
7013,E-MDG-2015,MDG,6.712225313888647,402.913
7014,E-MWI-2015,MWI,2.1908854455630524,81.448
7015,E-MYS-2015,MYS,439.1919671796336,586.586
7016,E-MDV-2015,MDV,4.281304996062205,696.429
7017,E-MLI-2015,MLI,5.838796407543716,344.828
7018,E-MLT-2015,MLT,13.411277979918424,769.231
7019,E-MTQ-2015,MTQ,5.456820820368781,697.183
7020,E-MRT-2015,MRT,5.369172035584578,500.0
7021,E-MUS-2015,MUS,11.286026611827637,638.596
7022,E-MEX-2015,MEX,904.6787066139475,426.036
7023,E-MDA-2015,MDA,16.31909709397124,3053.763
7024,E-MNG-2015,MNG,33.79550393587129,786.127
7025,E-MNE-2015,MNE,4.526688451625831,426.667
7026,E-MSR-2015,MSR,0.10220103552732629,500.0
7027,E-MAR-2015,MAR,107.7456656836415,569.243
7028,E-MOZ-2015,MOZ,14.148065478225185,90.447
7029,E-NAM-2015,NAM,7.268140785531088,44.872
7030,E-NRU-2015,NRU,0.1526512343972603,666.667
7031,E-NPL-2015,NPL,8.97709178381804,23.188
7032,E-NLD-2015,NLD,441.22779315844394,508.691
7033,E-ANT-2015,ANT,25.720922876478078,
7034,E-NCL-2015,NCL,9.79616489586366,602.19
7035,E-NZL-2015,NZL,76.28371429034094,133.588
7036,E-NIC-2015,NIC,9.284830948352138,378.378
7037,E-NER-2015,NER,4.742072480292868,700.0
7038,E-NGA-2015,NGA,199.11967282806876,410.848
7039,E-NIU-2015,NIU,0.0142223737715922,
7040,E-PRK-2015,PRK,46.92789700014711,232.489
7041,E-MKD-2015,MKD,14.315865297776876,520.709
7042,E-MNP-2015,MNP,0.0,
7043,E-NOR-2015,NOR,84.2653096399518,34.807
7044,E-OMN-2015,OMN,137.754107029667,460.651
7045,E-PAK-2015,PAK,313.1792520177118,338.014
7046,E-PAN-2015,PAN,44.730794124181514,220.085
7047,E-PNG-2015,PNG,9.588300013815351,509.333
7048,E-PRY-2015,PRY,10.656051141869062,23.917
7049,E-PER-2015,PER,96.94548059969901,259.996
7050,E-PHL-2015,PHL,182.57111837812982,503.075
7051,E-POL-2015,POL,600.7029943079935,794.209
7052,E-PRT-2015,PRT,98.28431598191113,362.451
7053,E-PRI-2015,PRI,44.30871599033502,692.004
7054,E-QAT-2015,QAT,237.385784398,460.49
7055,E-REU-2015,REU,5.051397746485147,483.66
7056,E-ROU-2015,ROU,138.5148733077449,286.593
7057,E-RUS-2015,RUS,3372.2484862219317,356.445
7058,E-RWA-2015,RWA,1.7585964819797795,362.069
7059,E-SHN-2015,SHN,0.0214353304152244,
7060,E-KNA-2015,KNA,0.4957456979002784,650.0
7061,E-LCA-2015,LCA,0.8731437601307461,694.444
7062,E-SPM-2015,SPM,0.1965206123181418,800.0
7063,E-WSM-2015,WSM,0.5472771144183834,500.0
7064,E-STP-2015,STP,0.292507792131129,625.0
7065,E-SAU-2015,SAU,1190.069694876194,603.091
7066,E-SEN-2015,SEN,15.375310134216965,626.289
7067,E-SRB-2015,SRB,76.31485831970892,603.618
7068,E-SYC-2015,SYC,2.1944186682638285,681.818
7069,E-SLE-2015,SLE,2.4399887124225677,210.526
7070,E-SGP-2015,SGP,425.49684799391105,467.804
7071,E-SVK-2015,SVK,63.035367020170725,147.107
7072,E-SVN-2015,SVN,25.43581213233987,198.675
7073,E-SLB-2015,SLB,0.7278287382729363,666.667
7074,E-SOM-2015,SOM,1.6941963715043378,696.97
7075,E-ZAF-2015,ZAF,942.7654669842373,698.59
7076,E-KOR-2015,KOR,1285.0694602695896,448.538
7077,E-SSD-2015,SSD,3.237044958290787,703.704
7078,E-ESP-2015,ESP,549.1184805303023,320.262
7079,E-LKA-2015,LKA,38.94497498573446,373.521
7080,E-SDN-2015,SDN,29.79491118828205,209.212
7081,E-SUR-2015,SUR,4.718268741952244,528.205
7082,E-SWE-2015,SWE,97.40374654646493,12.341
7083,E-CHE-2015,CHE,79.27751232567206,53.114
7084,E-SYR-2015,SYR,54.56085027953088,550.118
7085,E-TWN-2015,TWN,548.0860715483924,531.839
7086,E-TJK-2015,TJK,10.136510883719613,28.857
7087,E-TZA-2015,TZA,21.045801601752867,421.296
7088,E-THA-2015,THA,588.6299744080445,493.725
7089,E-TGO-2015,TGO,4.820009556408323,594.595
7090,E-TON-2015,TON,0.2644251220224223,800.0
7091,E-TTO-2015,TTO,110.39715623961808,454.362
7092,E-TUN-2015,TUN,44.46790541578467,474.659
7093,E-TUR-2015,TUR,660.3726499980816,437.728
7094,E-TKM-2015,TKM,162.95849816047584,550.233
7095,E-TCA-2015,TCA,0.4132305678749997,681.818
7096,E-TUV-2015,TUV,0.0,
7097,E-UGA-2015,UGA,9.275410843630013,122.924
7098,E-UKR-2015,UKR,499.4967238876816,321.354
7099,E-ARE-2015,ARE,500.7943952796972,459.559
7100,E-GBR-2015,GBR,937.7775579239615,366.418
7101,E-USA-2015,USA,10827.757596,420.386
7102,E-URY-2015,URY,15.00160020160605,123.62
7103,E-UZB-2015,UZB,224.7401637117993,474.162
7104,E-VUT-2015,VUT,0.33805568168876643,571.429
7105,E-VEN-2015,VEN,296.49434768771795,190.037
7106,E-VNM-2015,VNM,321.0629737159874,427.48
7107,E-ESH-2015,ESH,0.5369703998757719,
7108,E-YEM-2015,YEM,44.708159036043924,616.554
7109,E-ZMB-2015,ZMB,7.222577018025526,44.129
7110,E-ZWE-2015,ZWE,22.59654976967844,373.802
7111,E-AFG-2016,AFG,15.705018421895886,107.438
7112,E-ALB-2016,ALB,7.82757146807999,24.422
7113,E-DZA-2016,DZA,277.24487525847894,463.259
7114,E-ASM-2016,ASM,0.7108553202556759,705.882
7115,E-AGO-2016,AGO,45.821846812000004,262.488
7116,E-ATA-2016,ATA,0.028457002312967,
7117,E-ATG-2016,ATG,1.502826,666.667
7118,E-ARG-2016,ARG,428.2979759200802,375.222
7119,E-ARM-2016,ARM,10.052660911988792,184.173
7120,E-ABW-2016,ABW,2.443294,588.889
7121,E-AUS-2016,AUS,786.664726440036,599.879
7122,E-AUT-2016,AUT,126.37298887804478,87.574
7123,E-AZE-2016,AZE,68.44000682621673,491.326
7124,E-BHR-2016,BHR,77.630975022,490.116
7125,E-BGD-2016,BGD,154.28722442612374,504.511
7126,E-BRB-2016,BRB,3.423095358,683.168
7127,E-BLR-2016,BLR,106.27289039436232,456.035
7128,E-BEL-2016,BEL,239.15760804617713,175.218
7129,E-BLZ-2016,BLZ,1.195692,283.019
7130,E-BEN-2016,BEN,10.750088232193672,720.0
7131,E-BMU-2016,BMU,1.277992,
7132,E-BTN-2016,BTN,1.250514072080522,24.112
7133,E-BOL-2016,BOL,31.874633133885556,353.273
7134,E-BIH-2016,BIH,33.948759761816746,531.531
7135,E-BWA-2016,BWA,12.008685542151065,801.587
7136,E-BRA-2016,BRA,1000.8747569035369,134.29
7137,E-VGB-2016,VGB,0.367816,700.0
7138,E-BRN-2016,BRN,18.575382156,501.247
7139,E-BGR-2016,BGR,89.8977953538043,463.812
7140,E-BFA-2016,BFA,7.422268,628.205
7141,E-BDI-2016,BDI,0.780376,105.263
7142,E-KHM-2016,KHM,14.097712786372488,406.308
7143,E-CMR-2016,CMR,14.56046347,276.012
7144,E-CAN-2016,CAN,1182.0552248542997,141.485
7145,E-CYM-2016,CYM,1.274178,707.692
7146,E-CAF-2016,CAF,0.830426,0.0
7147,E-TCD-2016,TCD,1.915852,678.571
7148,E-CHL-2016,CHL,160.67774291618812,415.316
7149,E-CHN-2016,CHN,20854.172968228388,580.141
7150,E-COL-2016,COL,150.57049772249897,223.115
7151,E-COM-2016,COM,0.371394,800.0
7152,E-COK-2016,COK,0.2031487999999998,666.667
7153,E-CRI-2016,CRI,14.286563337816117,44.486
7154,E-HRV-2016,HRV,31.96725064834778,234.009
7155,E-CUB-2016,CUB,60.316597948347805,619.097
7156,E-CYP-2016,CYP,14.638066106395746,613.747
7157,E-DNK-2016,DNK,73.56947936173293,229.241
7158,E-DJI-2016,DJI,1.635974,750.0
7159,E-DMA-2016,DMA,0.37486,454.545
7160,E-DOM-2016,DOM,44.726871907727805,586.538
7161,E-ECU-2016,ECU,77.59901285395043,237.242
7162,E-EGY-2016,EGY,454.37995245021466,434.293
7163,E-SLV-2016,SLV,13.774816042464636,310.924
7164,E-GNQ-2016,GNQ,6.139458572,477.012
7165,E-ERI-2016,ERI,1.1870001764776368,705.882
7166,E-EST-2016,EST,10.441859258292453,903.862
7167,E-SWZ-2016,SWZ,1.9559056977390274,210.526
7168,E-ETH-2016,ETH,22.991949775860547,24.058
7169,E-FLK-2016,FLK,0.090062,500.0
7170,E-FJI-2016,FJI,3.038920749842566,291.667
7171,E-FIN-2016,FIN,87.1431562902711,100.447
7172,E-FRA-2016,FRA,693.3944155921067,61.125
7173,E-GUF-2016,GUF,1.63426,326.087
7174,E-PYF-2016,PYF,2.080536317821572,448.276
7175,E-GAB-2016,GAB,8.075294488,410.714
7176,E-GEO-2016,GEO,19.212599779589787,107.945
7177,E-DEU-2016,DEU,1575.496330764449,445.822
7178,E-GHA-2016,GHA,28.506023674443583,287.719
7179,E-GIB-2016,GIB,25.055924,
7180,E-GRC-2016,GRC,146.9039953680536,624.564
7181,E-GRL-2016,GRL,1.228944,145.833
7182,E-GRD-2016,GRD,0.579544,700.0
7183,E-GLP-2016,GLP,4.269724,623.457
7184,E-GUM-2016,GUM,3.655181497556238,670.52
7185,E-GTM-2016,GTM,31.566939410143345,360.859
7186,E-GIN-2016,GIN,5.53417,242.236
7187,E-GNB-2016,GNB,0.817348,750.0
7188,E-GUY-2016,GUY,4.199226,631.068
7189,E-HTI-2016,HTI,6.632122,656.863
7190,E-HND-2016,HND,18.647164749561362,370.621
7191,E-HKG-2016,HKG,186.85090125249542,668.159
7192,E-HUN-2016,HUN,91.60943024990388,250.768
7193,E-ISL-2016,ISL,5.936416515787718,27.495
7194,E-IND-2016,IND,4126.996492907567,665.394
7195,E-IDN-2016,IDN,921.2135824563017,640.616
7196,E-IRN-2016,IRN,1226.283688816244,457.533
7197,E-IRQ-2016,IRQ,195.627134848,447.768
7198,E-IRL-2016,IRL,70.43455055046223,427.379
7199,E-ISR-2016,ISR,138.03884853805877,544.354
7200,E-ITA-2016,ITA,697.9315996342823,262.279
7201,E-JAM-2016,JAM,17.0799912883623,596.107
7202,E-JPN-2016,JPN,2430.330692615885,503.626
7203,E-JOR-2016,JOR,48.24185235563158,490.556
7204,E-KAZ-2016,KAZ,530.3693166175688,648.547
7205,E-KEN-2016,KEN,33.20363371821189,133.772
7206,E-KIR-2016,KIR,0.1237120035008378,666.667
7208,E-KWT-2016,KWT,198.51019325204325,459.978
7209,E-KGZ-2016,KGZ,19.022705193984805,124.233
7210,E-LAO-2016,LAO,24.788435879647324,258.593
7211,E-LVA-2016,LVA,15.802643251917189,155.642
7212,E-LBN-2016,LBN,48.96144927424379,571.741
7213,E-LSO-2016,LSO,1.268434,19.231
7214,E-LBR-2016,LBR,2.394334,710.526
7215,E-LBY-2016,LBY,81.022291938,496.615
7216,E-LTU-2016,LTU,26.911750837913416,234.428
7217,E-LUX-2016,LUX,20.8550342620988,0.0
7218,E-MDG-2016,MDG,7.433237796373844,410.891
7219,E-MWI-2016,MWI,2.0996227175771405,82.192
7220,E-MYS-2016,MYS,432.67594807441463,575.432
7221,E-MDV-2016,MDV,3.228608225876367,700.0
7222,E-MLI-2016,MLI,6.332972,314.079
7223,E-MLT-2016,MLT,14.10500564586135,1162.791
7224,E-MTQ-2016,MTQ,4.788276,701.389
7225,E-MRT-2016,MRT,5.329716,528.926
7226,E-MUS-2016,MUS,11.664527452043322,641.379
7227,E-MEX-2016,MEX,930.6408025099668,429.469
7228,E-MDA-2016,MDA,15.067682914478663,3155.555
7229,E-MNG-2016,MNG,33.53254412595527,782.364
7230,E-MNE-2016,MNE,4.824810592391119,353.503
7231,E-MSR-2016,MSR,0.118274,500.0
7232,E-MAR-2016,MAR,110.8358830538976,576.247
7233,E-MOZ-2016,MOZ,15.6062968184879,128.44
7234,E-NAM-2016,NAM,7.957755145837176,47.619
7235,E-NRU-2016,NRU,0.1627802703972602,666.667
7236,E-NPL-2016,NPL,8.027744820447289,23.641
7237,E-NLD-2016,NLD,455.5532516495902,486.237
7238,E-ANT-2016,ANT,28.518204,
7239,E-NCL-2016,NCL,10.146710544149895,637.288
7240,E-NZL-2016,NZL,75.51334803999767,112.764
7241,E-NIC-2016,NIC,10.508366,366.292
7242,E-NER-2016,NER,4.998948663899381,693.878
7243,E-NGA-2016,NGA,187.11152935560295,378.007
7244,E-NIU-2016,NIU,0.015612893911917801,
7245,E-PRK-2016,PRK,45.25875767799546,210.145
7246,E-MKD-2016,MKD,13.625290524377274,493.827
7247,E-MNP-2016,MNP,0.0,
7248,E-NOR-2016,NOR,82.19802771151805,34.298
7249,E-OMN-2016,OMN,138.13648776773664,460.446
7250,E-PAK-2016,PAK,328.19212138801555,371.839
7251,E-PAN-2016,PAN,46.10488003430877,215.215
7252,E-PNG-2016,PNG,11.475497696154896,514.212
7253,E-PRY-2016,PRY,13.185704387941064,24.077
7254,E-PER-2016,PER,99.76504746439277,265.184
7255,E-PHL-2016,PHL,209.44312252814507,515.981
7256,E-POL-2016,POL,609.6337679316771,786.154
7257,E-PRT-2016,PRT,106.52856152200278,298.616
7258,E-PRI-2016,PRI,44.5910178964518,689.804
7259,E-QAT-2016,QAT,233.1394593,460.444
7260,E-REU-2016,REU,5.424566,488.599
7261,E-ROU-2016,ROU,139.765327224074,307.206
7262,E-RUS-2016,RUS,3380.3007634821865,355.289
7263,E-RWA-2016,RWA,1.963606,351.351
7264,E-SHN-2016,SHN,0.019506,
7265,E-KNA-2016,KNA,0.516806,666.667
7266,E-LCA-2016,LCA,0.905608,702.703
7267,E-SPM-2016,SPM,0.198476,800.0
7268,E-WSM-2016,WSM,0.6259413582008628,500.0
7269,E-STP-2016,STP,0.306206,666.667
7270,E-SAU-2016,SAU,1242.027317667704,612.723
7271,E-SEN-2016,SEN,18.279300105806556,575.54
7272,E-SRB-2016,SRB,90.96735517033608,592.852
7273,E-SYC-2016,SYC,2.27627,695.652
7274,E-SLE-2016,SLE,1.960326,227.273
7275,E-SGP-2016,SGP,436.13021930957143,465.043
7276,E-SVK-2016,SVK,65.80818962200546,147.798
7277,E-SVN-2016,SVN,25.616194154183354,181.818
7278,E-SLB-2016,SLB,0.663643678478381,700.0
7279,E-SOM-2016,SOM,1.758224,676.471
7280,E-ZAF-2016,ZAF,947.9820086780528,688.017
7281,E-KOR-2016,KOR,1324.15924993442,447.606
7282,E-SSD-2016,SSD,3.962302,693.878
7283,E-ESP-2016,ESP,567.99246051619,265.812
7284,E-LKA-2016,LKA,41.525192519962964,479.761
7285,E-SDN-2016,SDN,33.465034,253.371
7286,E-SUR-2016,SUR,4.440174,416.667
7287,E-SWE-2016,SWE,97.74664231162352,12.81
7288,E-CHE-2016,CHE,79.11655040958424,59.48
7289,E-SYR-2016,SYR,53.39333100446446,534.031
7290,E-TWN-2016,TWN,546.3729918358767,537.243
7291,E-TJK-2016,TJK,9.681474711918932,45.802
7292,E-TZA-2016,TZA,21.68685949361047,410.999
7293,E-THA-2016,THA,591.4292177839429,521.108
7294,E-TGO-2016,TGO,5.171543885509145,372.093
7295,E-TON-2016,TON,0.2723699603177805,800.0
7296,E-TTO-2016,TTO,108.46085243550148,460.486
7297,E-TUN-2016,TUN,46.2355166200674,474.31
7298,E-TUR-2016,TUR,702.2615233980058,447.874
7299,E-TKM-2016,TKM,196.642632582,521.681
7300,E-TCA-2016,TCA,0.425878,695.652
7301,E-TUV-2016,TUV,0.0,
7302,E-UGA-2016,UGA,9.270956,100.515
7303,E-UKR-2016,UKR,425.19512438193317,347.263
7304,E-ARE-2016,ARE,566.1177564001986,459.522
7305,E-GBR-2016,GBR,901.0031367961075,322.793
7306,E-USA-2016,USA,10524.15143,403.693
7307,E-URY-2016,URY,16.145174386408698,95.134
7308,E-UZB-2016,UZB,217.97506346424007,467.005
7309,E-VUT-2016,VUT,0.3153575979726027,571.429
7310,E-VEN-2016,VEN,292.24735806197066,193.621
7311,E-VNM-2016,VNM,386.68843119765006,436.485
7312,E-ESH-2016,ESH,0.540806,
7313,E-YEM-2016,YEM,23.958062882218456,609.756
7314,E-ZMB-2016,ZMB,7.881226632048828,67.183
7315,E-ZWE-2016,ZWE,23.640898579756012,442.815
7316,E-AFG-2017,AFG,14.558791927777085,125.984
7317,E-ALB-2017,ALB,8.211542410371225,24.336
7318,E-DZA-2017,DZA,274.3814110482817,461.607
7319,E-ASM-2017,ASM,0.7108553837010001,705.882
7320,E-AGO-2017,AGO,43.565941406,163.074
7321,E-ATA-2017,ATA,0.028441959731334697,
7322,E-ATG-2017,ATG,1.525516,666.667
7323,E-ARG-2017,ARG,428.2460259256799,361.699
7324,E-ARM-2017,ARM,10.776561712375427,190.217
7325,E-ABW-2017,ABW,2.403272,591.398
7326,E-AUS-2017,AUS,814.4232194761175,586.87
7327,E-AUT-2017,AUT,127.50178702199433,98.143
7328,E-AZE-2017,AZE,67.53641766775826,494.636
7329,E-BHR-2017,BHR,78.325136322,490.175
7330,E-BGD-2017,BGD,162.38044333579364,504.587
7331,E-BRB-2017,BRB,3.47764062,683.168
7332,E-BLR-2017,BLR,105.79728098797057,451.886
7333,E-BEL-2017,BEL,242.2550039719191,184.723
7334,E-BLZ-2017,BLZ,1.182976,346.667
7335,E-BEN-2017,BEN,13.00040005034695,709.677
7336,E-BMU-2017,BMU,1.626594,
7337,E-BTN-2017,BTN,1.4785460881685273,23.529
7338,E-BOL-2017,BOL,34.50826554,332.969
7339,E-BIH-2017,BIH,35.083047729716874,594.212
7340,E-BWA-2017,BWA,13.575410979796565,799.296
7341,E-BRA-2017,BRA,933.6053371218109,139.362
7342,E-VGB-2017,VGB,0.372764,714.286
7343,E-BRN-2017,BRN,19.48804728391,501.279
7344,E-BGR-2017,BGR,83.4588308356116,504.621
7345,E-BFA-2017,BFA,6.84780862786,630.303
7346,E-BDI-2017,BDI,0.8624764,206.897
7347,E-KHM-2017,KHM,18.57706203035368,462.798
7348,E-CMR-2017,CMR,13.840734928,264.031
7349,E-CAN-2017,CAN,1158.8840844400224,135.873
7350,E-CYM-2017,CYM,1.253786,696.97
7351,E-CAF-2017,CAF,0.511796,0.0
7352,E-TCD-2017,TCD,3.05503,689.655
7353,E-CHL-2017,CHL,170.28163173391619,408.114
7354,E-CHN-2017,CHN,20523.193175911598,574.969
7355,E-COL-2017,COL,156.02451107191607,153.381
7356,E-COM-2017,COM,0.436164,666.667
7357,E-COK-2017,COK,0.210232510329,500.0
7358,E-CRI-2017,CRI,15.445940471745491,35.651
7359,E-HRV-2017,HRV,32.80876466763911,166.896
7360,E-CUB-2017,CUB,46.299199308237235,614.868
7361,E-CYP-2017,CYP,15.90692478237446,599.476
7362,E-DNK-2017,DNK,76.60028415771555,193.408
7363,E-DJI-2017,DJI,1.485118,666.667
7364,E-DMA-2017,DMA,0.3771,500.0
7365,E-DOM-2017,DOM,47.51064741397885,536.883
7366,E-ECU-2017,ECU,73.69209218164038,167.303
7367,E-EGY-2017,EGY,451.98021764008536,433.412
7368,E-SLV-2017,SLV,13.857828131646116,232.645
7369,E-GNQ-2017,GNQ,10.678801706,496.454
7370,E-ERI-2017,ERI,1.261584,682.927
7371,E-EST-2017,EST,10.667719088072595,911.854
7372,E-SWZ-2017,SWZ,2.126924627514896,220.339
7373,E-ETH-2017,ETH,26.394225075748537,24.372
7374,E-FLK-2017,FLK,0.093538,500.0
7375,E-FJI-2017,FJI,2.896623171539506,307.692
7376,E-FIN-2017,FIN,90.94410139049059,87.636
