,id_planta,id_pais,id_tipo_planta,nombre,combustible_primario,capacidad_mw,latitud,longitud
343,343,AUS,LC,Summerhill,Waste,2.2,-32.8885,151.643
344,344,AUS,LC,Sun Metals Solar Farm,Solar,124.0,-19.3355,146.8885
345,345,AUS,LC,Suncoast Gold Macadamia,Biomass,1.5,-26.2261,152.6981
346,346,AUS,LC,Sunraysia,Solar,200.0,-34.804,143.491
347,347,AUS,LC,Susan River,Solar,98.0,-25.32,152.405
348,348,AUS,LC,Swan Hill,Solar,19.0,-35.342,143.518
349,349,AUS,LC,Tableland,Biomass,7.0,-17.1193,145.345
350,350,AUS,LC,Tailem Bend Solar Farm,Solar,95.0,-35.2708,139.4924
351,351,AUS,LC,Tamala Park,Waste,4.65,-31.7078,115.7266
352,352,AUS,LC,Taralga Wind Farm,Wind,107.0,-34.4314,149.8652
353,353,AUS,LC,Tarraleah,Hydro,90.0,-42.3012,146.4572
354,354,AUS,LC,Tatura Biogas Generation Plant,Waste,1.1,-36.4793,145.235
355,355,AUS,LC,Tea Tree Gully,Waste,1.0,-34.8303,138.7129
356,356,AUS,LC,Terminal Storage,Hydro,2.5,-34.8393,138.7112
357,357,AUS,LC,The Drop,Hydro,3.0,-35.6043,145.7837
358,358,AUS,LC,Ti Tree Bioenergy,Waste,3.3,-27.6802,152.6593
359,359,AUS,LC,Tods Corner,Hydro,1.7,-41.9707,146.7938
360,360,AUS,LC,Toora Wind Farm,Wind,21.0,-38.6451,146.3441
361,361,AUS,LC,Traralgon Network Support Station,Waste,10.0,-38.1793,146.5654
362,362,AUS,LC,Trevallyn,Hydro,80.0,-41.4226,147.1119
363,363,AUS,LC,Tribute,Hydro,82.8,-41.8129,145.6538
364,364,AUS,LC,Tully Sugar Mill,Biomass,21.4,-17.9373,145.9267
365,365,AUS,LC,Tumut 1 (Upper Tumut),Hydro,616.0,-35.9517,148.3637
366,366,AUS,LC,Tumut 2 (Upper Tumut),Hydro,336.0,-35.8814,148.3672
367,367,AUS,LC,Tumut 3,Hydro,1500.0,-35.6112,148.2917
368,368,AUS,LC,Tungatinah,Hydro,125.0,-42.2967,146.4565
369,369,AUS,LC,University of Queensland (St Lucia Campus) Solar Array,Solar,1.2,-27.495,153.0101
370,370,AUS,LC,Upper Lake Margaret,Hydro,8.4,-42.0046,145.5437
371,371,AUS,LC,Uterne Solar,Solar,1.0,-23.7685,133.8682
372,372,AUS,LC,Valdora,Solar,15.0,-26.56,153.025
373,373,AUS,LC,Victoria Sugar Mill,Biomass,24.0,-18.6508,146.2016
374,374,AUS,LC,Visy Paper Gibson Island,Biomass,2.0,-27.4405,153.1158
375,375,AUS,LC,Visy Pulp and Paper Tumut,Biomass,20.0,-35.2959,148.1371
376,376,AUS,LC,Walkaway Wind Farm,Wind,90.0,-28.9229,114.9282
377,377,AUS,LC,Warragamba,Hydro,50.0,-33.8832,150.5965
378,378,AUS,LC,Waterloo Wind Farm,Wind,111.0,-34.001,138.9109
379,379,AUS,LC,Wattle Point Wind Farm,Wind,90.75,-35.1104,137.7058
380,380,AUS,LC,Waubra Wind Farm,Wind,192.0,-37.3575,143.6037
381,381,AUS,LC,Wayatinah,Hydro,38.3,-42.4272,146.5347
382,382,AUS,LC,Wemen Solar Farm,Solar,110.0,-34.8027,142.5457
383,383,AUS,LC,West Kiewa (Mount Beauty Hydro Scheme),Hydro,62.0,-36.7601,147.186
384,384,AUS,LC,West Nowra (Shoalhaven),Waste,1.0,-34.882,150.5515
385,385,AUS,LC,White Rock,Solar,20.0,-29.765,151.553
386,386,AUS,LC,Whitsunday Solar Farm,Solar,69.0,-20.4949,147.7481
387,387,AUS,LC,Whitwood Road,Waste,1.0,-27.659,152.8237
388,388,AUS,LC,Whyalla SSE,Solar,6.0,-33.007,137.558
389,389,AUS,LC,Williamsdale,Solar,7.0,-35.571,149.128
390,390,AUS,LC,Wilmot,Hydro,81.6,-41.4833,146.1251
391,391,AUS,LC,Wilpena Solar Farm,Solar,145.0,-31.5234,138.6198
392,392,AUS,LC,Windy Hill Wind Farm,Wind,12.0,-17.5922,145.5306
393,393,AUS,LC,Wingfield I,Waste,5.0,-34.8348,138.5572
394,394,AUS,LC,Wingfield II,Waste,5.0,-34.8321,138.5489
395,395,AUS,LC,Wivenhoe,Hydro,4.7,-27.3952,152.6092
396,396,AUS,LC,Wivenhoe Hydroelectric,Hydro,500.0,-27.3722,152.632
397,397,AUS,LC,Wollert,Waste,6.738,-37.583,145.0487
398,398,AUS,LC,Wonthaggi Wind Farm,Wind,12.0,-38.6037,145.5462
399,399,AUS,LC,Woodlawn Bioreactor,Waste,7.0,-35.059,149.5769
400,400,AUS,LC,Woodlawn Wind Farm,Wind,48.0,-35.0861,149.5716
401,401,AUS,LC,Woodman Point,Waste,1.8,-32.1424,115.7713
402,402,AUS,LC,Wyangala A,Hydro,20.0,-33.981,148.9473
403,403,AUS,LC,Wyndham,Waste,1.0,-37.9375,144.5902
404,404,AUS,LC,Yaloak South Wind Farm,Wind,131.0,-37.7281,144.2408
405,405,AUS,LC,Yambuk Wind Farm,Wind,30.0,-38.3079,142.0151
406,406,AUS,LC,Yarrawonga,Hydro,9.0,-36.0094,145.9995
407,407,AUS,LC,Yatpool,Solar,81.0,-34.407,142.179
408,408,AUT,LC,Abwinden-Asten,Hydro,168.0,48.248,14.4305
409,409,AUT,LC,Altenmarkt,Hydro,26.0,46.7667,15.55
410,410,AUT,LC,Arnstein,Hydro,30.0,47.0167,15.1667
411,411,AUT,LC,Aschach,Hydro,287.0,48.3853,14.023
412,412,AUT,LC,Bischofshofen,Hydro,16.0,47.407,13.2205
413,413,AUT,LC,Braunau-Simbach,Hydro,100.0,48.244,13.006
414,414,AUT,LC,Dionysen,Hydro,16.0,47.4167,15.2833
415,415,AUT,LC,Ering-Frauenstein,Hydro,72.0,48.2194,13.16
416,416,AUT,LC,Erzbach,Hydro,1.0,47.6,14.7333
417,417,AUT,LC,Feistritz-Ludmannsdorf,Hydro,88.0,46.5347,14.1712
418,418,AUT,LC,Feldkirchen,Hydro,38.0,46.8638,13.3355
419,419,AUT,LC,Ferlach Maria Rain,Hydro,75.0,46.5462,14.2985
420,420,AUT,LC,Fisching,Hydro,22.0,47.1667,14.7333
421,421,AUT,LC,Freudenau Danube,Hydro,172.0,48.1764,16.4811
422,422,AUT,LC,Friesach,Hydro,12.0,47.1667,15.3333
423,423,AUT,LC,Funsingau,Hydro,25.0,47.2354,12.0583
424,424,AUT,LC,Gabersdorf,Hydro,14.0,46.7772,15.5842
425,425,AUT,LC,Gaming,Hydro,14.0,48.1766,16.4813
426,426,AUT,LC,Gerlos,Hydro,200.0,47.2342,11.8997
427,427,AUT,LC,Gratkorn,Hydro,11.0,47.1333,15.35
428,428,AUT,LC,Greifenstein,Hydro,293.0,48.3553,16.2424
429,429,AUT,LC,Hieflau,Hydro,63.0,47.6,14.7333
430,430,AUT,LC,Hieflau-Erzbach,Hydro,1.0,47.6,14.7333
431,431,AUT,LC,Jochenstein,Hydro,132.0,48.5184,13.7076
432,432,AUT,LC,KW Amlach,Hydro,60.0,46.8142,12.7618
433,433,AUT,LC,KW Imst,Hydro,89.0,47.2122,10.7215
434,434,AUT,LC,KW Jenbach,Hydro,79.0,47.3932,11.7886
435,435,AUT,LC,KW Kaunertal,Hydro,392.0,47.0678,10.6652
436,436,AUT,LC,KW Kühtai,Hydro,289.0,47.2078,11.0057
437,437,AUT,LC,KW Silz,Hydro,500.0,47.2696,10.9678
438,438,AUT,LC,Kaprun Limberg II,Hydro,480.0,47.1985,12.7223
439,439,AUT,LC,Kaprun Oberstufe,Hydro,113.0,47.1968,12.7192
440,440,AUT,LC,Kaprun main stage,Hydro,240.0,47.2591,12.7389
441,441,AUT,LC,Kellerberg,Hydro,25.0,46.67,13.6886
442,442,AUT,LC,Klammsee,Hydro,1.0,47.2591,12.7389
443,443,AUT,LC,Klaus,Hydro,20.0,47.8314,14.1572
444,444,AUT,LC,Kopswerk II,Hydro,525.0,46.975,10.043
445,445,AUT,LC,Kreuzbergmaut,Hydro,18.0,47.4412,13.2108
446,446,AUT,LC,Kreuzeck days storage,Hydro,45.0,46.8727,13.3117
447,447,AUT,LC,Krippau,Hydro,30.0,47.6833,14.7
448,448,AUT,LC,Landl,Hydro,25.0,47.65,14.7167
449,449,AUT,LC,Laufnitzdorf,Hydro,18.0,47.3,15.3167
450,450,AUT,LC,Lebring,Hydro,20.0,46.8522,15.5383
451,451,AUT,LC,Leoben,Hydro,10.0,47.3833,15.1
452,452,AUT,LC,Losenstein,Hydro,39.0,47.9243,14.4367
453,453,AUT,LC,Low Tuxbach - Small power plant Stillupp,Hydro,2.0,47.1485,11.8225
454,454,AUT,LC,Lünerseewerk,Hydro,280.0,47.074,9.874
455,455,AUT,LC,Malta Secondary school,Hydro,120.0,47.0659,13.3539
456,456,AUT,LC,Malta main stage,Hydro,730.0,47.0659,13.3539
457,457,AUT,LC,Mandling,Hydro,6.0,47.4,13.5667
458,458,AUT,LC,Mayrhofen,Hydro,355.0,47.1581,11.8501
459,459,AUT,LC,Melk,Hydro,187.0,48.2232,15.3042
460,460,AUT,LC,Mellach run power plant,Hydro,16.0,46.8833,15.5167
461,461,AUT,LC,Neuötting,Hydro,26.1,40.1247,-8.7751
462,462,AUT,LC,Niklai,Hydro,2.0,46.8167,13.3167
463,463,AUT,LC,Nussdorf near Vienna,Hydro,5.0,47.2167,14.4833
464,464,AUT,LC,Oberaudorf Ebbs,Hydro,60.0,47.6413,12.1989
465,465,AUT,LC,Obervermuntwerk,Hydro,30.0,46.9271,10.0539
466,466,AUT,LC,Obervogau,Hydro,13.0,46.745,15.5847
467,467,AUT,LC,Ottensheim-Wilhering,Hydro,179.0,48.3166,14.1512
468,468,AUT,LC,Passau-Ingling,Hydro,86.0,48.5536,13.4371
469,469,AUT,LC,Paternion,Hydro,24.0,46.7209,13.6453
470,470,AUT,LC,Peggau,Hydro,13.0,47.2,15.35
471,471,AUT,LC,Pernegg,Hydro,22.0,47.3598,15.3424
472,472,AUT,LC,Pichlern,Hydro,2.0,47.65,13.6667
473,473,AUT,LC,Rabenstein,Hydro,14.0,47.35,13.6833
474,474,AUT,LC,Retznei,Hydro,1.0,46.7333,15.5667
475,475,AUT,LC,Rodundwerk I,Hydro,198.0,47.085,9.8813
476,476,AUT,LC,Rodundwerk II,Hydro,295.0,47.0847,9.8744
477,477,AUT,LC,Rosegg-St. James,Hydro,80.0,46.5696,14.0268
478,478,AUT,LC,Rosenau,Hydro,34.0,48.489,14.6288
479,479,AUT,LC,Schonau,Hydro,30.0,48.3946,14.7302
480,480,AUT,LC,Schwabeck,Hydro,79.0,46.658,14.8726
481,481,AUT,LC,Schwarzach,Hydro,120.0,47.3152,13.1389
482,482,AUT,LC,St. Georgen,Hydro,6.0,47.5333,14.3667
483,483,AUT,LC,St. Johann,Hydro,16.0,47.3386,13.1974
484,484,AUT,LC,St. Martin,Hydro,10.0,47.4467,15.2849
485,485,AUT,LC,St. Pantaleon,Hydro,52.0,48.0076,12.8942
486,486,AUT,LC,St. Veit,Hydro,16.0,47.3214,13.1744
487,487,AUT,LC,Staning,Hydro,43.0,48.1007,14.4568
488,488,AUT,LC,Steinfeld,Hydro,1.0,46.7656,13.2717
489,489,AUT,LC,Ternberg,Hydro,40.0,47.9333,14.35
490,490,AUT,LC,Triebenbach,Hydro,10.0,47.5,14.4667
491,491,AUT,LC,Tuxbach,Hydro,1.0,47.1485,11.8225
492,492,AUT,LC,Urreiting,Hydro,16.0,47.3749,13.2101
493,493,AUT,LC,Vermuntwerk,Hydro,157.0,46.9684,10.0599
494,494,AUT,LC,Vienna-Freudenau,Hydro,172.0,48.1766,16.4814
495,495,AUT,LC,Villach,Hydro,25.0,46.6329,13.8294
496,496,AUT,LC,Walgauwerk,Hydro,86.0,47.192,9.6815
497,497,AUT,LC,Wallnerau Salzach stage,Hydro,13.0,47.316,13.141
498,498,AUT,LC,Wallnerau underwater stage,Hydro,5.0,47.3833,12.6
499,499,AUT,LC,Wallsee-Mitterkirchen,Hydro,210.0,48.1666,14.6953
500,500,AUT,LC,Weissenegg,Hydro,1.0,46.8167,15.8667
501,501,AUT,LC,Werfen-Pfarrwerfen,Hydro,16.0,47.4698,13.1945
502,502,AUT,LC,Weyer,Hydro,37.0,48.1465,14.1176
503,503,AUT,LC,Wind Park Bruck an der Leitha,Wind,9.0,48.0338,16.7264
504,504,AUT,LC,Wind Park Hollern II,Wind,37.0,48.09,16.844
505,505,AUT,LC,Wind Park Petronell-Carnuntum II,Wind,21.0,48.09,16.844
506,506,AUT,LC,Windpark Bruck-Göttlesbrunn,Wind,21.0,48.095,16.89
507,507,AUT,LC,Ybbs-Persenbeug,Hydro,236.0,48.1892,15.0682
508,508,AZE,LC,Gusar,Hydro,1.0,41.3979,48.3308
509,509,AZE,LC,Mingechevir,Hydro,402.0,40.79,47.0287
510,510,AZE,LC,Shamkir,Hydro,405.0,40.9487,46.168
511,511,AZE,LC,Varvara,Hydro,16.0,40.6837,47.0926
512,512,AZE,LC,Yenikend,Hydro,150.0,40.9193,46.2829
513,513,BHR,LC,Awali,Solar,5.0,26.1,50.58
514,514,BGD,LC,Gopalganj,Solar,5.0,26.585,84.145
515,515,BGD,LC,Kaptai Hydro:Unit-1 2 3 4 5,Hydro,230.0,22.495,92.216
516,516,BGD,LC,Teknaf,Solar,28.0,20.982,92.256
517,517,BLR,LC,Blizhnyaya Rechitsa,Solar,55.0,53.64,31.55
518,518,BLR,LC,Blizhnyaya Rechitsa 2,Solar,109.0,53.625,31.6
519,519,BLR,LC,Bragin EP,Solar,4.1,51.784,30.2559
520,520,BLR,LC,Brahin,Solar,18.5,51.797,30.209
521,521,BLR,LC,Chechevicy,Solar,11.3,52.92,30.85
522,522,BLR,LC,Elsk,Solar,16.3,51.77,29.155
523,523,BLR,LC,Smorgon,Solar,18.7,54.41,26.48
524,524,BEL,LC,AWIRS 4,Biomass,95.0,50.5851,5.418
525,525,BEL,LC,Aspiravi Wuustwezel,Wind,22.1,51.2488,3.2166
526,526,BEL,LC,BUTGENBACH,Hydro,1.8,50.4359,6.2106
527,527,BEL,LC,Belwind Phase 1,Wind,171.0,51.66,2.8
528,528,BEL,LC,Beveren 2 Indaver,Waste,20.0,51.2119,4.2563
529,529,BEL,LC,COO,Hydro,1164.0,50.3849,5.8618
530,530,BEL,LC,DOEL 4,Nuclear,2910.0,51.3254,4.2597
531,531,BEL,LC,Electrawinds biomassa Oostende,Waste,17.9,51.2234,2.9119
532,532,BEL,LC,Froidchapelle Wind,Wind,25.0,50.2233,4.32
533,533,BEL,LC,HEID-DE-GOREUX 1,Hydro,8.0,50.426,5.7328
534,534,BEL,LC,HERDERSBRUG WIND,Wind,3.0,51.2622,3.2132
535,535,BEL,LC,HU AMPSIN-NEUVILLE,Hydro,9.9,50.5335,5.2962
536,536,BEL,LC,HU ANDENNE,Hydro,9.0,50.4928,5.07
537,537,BEL,LC,HU GRAND-MALADES,Hydro,5.0,50.4665,4.8992
538,538,BEL,LC,HU IVOZ-RAMET,Hydro,10.0,50.5922,5.4613
539,539,BEL,LC,HU LIXHE,Hydro,20.0,50.7517,5.6863
540,540,BEL,LC,HU MONSIN,Hydro,19.7,50.6517,5.6308
541,541,BEL,LC,IVBO,Waste,16.0,51.2089,3.2242
542,542,BEL,LC,Incinerateur THUMAIDE (IPALLE),Waste,32.0,50.5415,3.6301
543,543,BEL,LC,Intradel Herstal,Waste,32.0,50.6642,5.6235
544,544,BEL,LC,Kristal,Solar,99.5,51.203,5.265
545,545,BEL,LC,LANGERBRUGGE STORA ST 2,Waste,50.0,51.05,3.7167
546,546,BEL,LC,La Vierre,Hydro,1.9,49.733,5.377
547,547,BEL,LC,Loghidden City,Solar,13.0,51.273,4.288
548,548,BEL,LC,Northwind,Wind,216.0,51.6186,2.8998
549,549,BEL,LC,PLATE TAILLE T,Hydro,144.0,50.1884,4.3861
550,550,BEL,LC,RODENHUIZE 4,Biomass,268.0,51.1341,3.777
551,551,BEL,LC,RODENHUIZE WIND,Wind,4.5,51.1357,3.7878
552,552,BEL,LC,SCHELLE WIND,Wind,4.5,51.1265,4.3226
553,553,BEL,LC,Schaerbeek Siomab ST1,Waste,45.0,50.8504,4.3488
554,554,BEL,LC,TIHANGE 1N,Nuclear,962.0,50.5342,5.2751
555,555,BEL,LC,TIHANGE 3,Nuclear,2053.8,50.5342,5.2751
556,556,BEL,LC,Thorntonbank - C-Power - Area NE,Wind,147.6,51.556,2.9689
557,557,BEL,LC,Thorntonbank - C-Power - Area SW,Wind,177.6,51.54,2.921
558,558,BEL,LC,WM Park Powerport Zeebrugge,Wind,12.0,51.329,3.1819
559,559,BEL,LC,Wilmarsdonk,Solar,3.7,51.2709,4.3812
560,560,BEL,LC,Wilrijk Isvag,Waste,10.5,51.1673,4.3951
561,561,BEL,LC,Windvision Estinnes WIND,Wind,80.0,50.4116,4.0804
562,562,BEL,LC,ZEEBRUGGE WIND,Wind,12.0,51.3596,3.2219
563,563,BTN,LC,Basochhu Hydroelectric Power Plant Bhutan,Hydro,64.0,27.4254,89.9043
564,564,BTN,LC,Chhukha Hydroelectric Power Plant Bhutan,Hydro,336.0,27.1104,89.5313
565,565,BTN,LC,Kurichhu Hydro-electric Power Station Bhutan,Hydro,60.0,27.2162,91.2035
566,566,BTN,LC,Rangjung Small Hydroelectric Power Plant Bhutan,Hydro,2.2,27.3567,91.6497
567,567,BTN,LC,Tala Hydroelectric Power Plant Bhutan,Hydro,1020.0,27.036,89.5953
568,568,BOL,LC,Botijlaca Hydroelectric Power Plant Bolivia,Hydro,10.6,-16.1925,-68.1405
569,569,BOL,LC,Cahua Hydroelectric Power Plant Bolivia,Hydro,30.0,-16.0456,-67.9939
570,570,BOL,LC,Chojlla Hydroelectric Power Plant Bolivia,Hydro,38.4,-16.4124,-67.7725
571,571,BOL,LC,Chururaqui Hydroelectric Power Plant Bolivia,Hydro,34.0,-16.105,-68.067
572,572,BOL,LC,Cobija,Solar,5.0,-11.025,-68.815
573,573,BOL,LC,Corani Hydroelectric Power Plant Bolivia,Hydro,54.0,-17.2122,-65.8758
574,574,BOL,LC,Cutichucho Hydroelectric Power Plant Bolivia,Hydro,24.0,-16.1425,-68.1158
575,575,BOL,LC,Harca Hydroelectric Power Plant Bolivia,Hydro,30.0,-16.0784,-68.0336
576,576,BOL,LC,Huaji Hydroelectric Power Plant Bolivia,Hydro,34.0,-16.0416,-67.9566
577,577,BOL,LC,Sainani Hydroelectric Power Plant Bolivia,Hydro,11.0,-16.124,-68.09
578,578,BOL,LC,Santa Isabel Hydroelectric Power Plant Bolivia,Hydro,93.4,-17.1916,-65.8232
579,579,BOL,LC,Santa Rosa Hydroelectric Power Plant Bolivia,Hydro,18.0,-16.1318,-68.1095
580,580,BOL,LC,Tiquimani Hydroelectric Power Plant Bolivia,Hydro,9.6,-16.2072,-68.1235
581,581,BOL,LC,Uyuni Colcha K,Solar,50.0,-20.75,-67.65
582,582,BOL,LC,Yanacachi Norte Hydroelectric Power Plant Bolivia,Hydro,51.1,-16.3887,-67.7373
583,583,BOL,LC,Yunchara,Solar,5.6,-21.83,-65.23
584,584,BOL,LC,Zongo Hydroelectric Power Plant Bolivia,Hydro,11.0,-16.2719,-68.1227
585,585,BIH,LC,Bocac Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,110.0,44.5075,17.1618
586,586,BIH,LC,Capljina Pumped Storage Power Plant Bosnia and Herzegovina,Hydro,420.0,43.0133,17.8041
587,587,BIH,LC,Dubrovnik Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,216.0,42.6037,18.2357
588,588,BIH,LC,Grabovica Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,115.0,43.5872,17.7189
589,589,BIH,LC,Jablanica Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,180.0,43.6924,17.7325
590,590,BIH,LC,Jajce I Hidroelektrana Bosnia and Herzegovina,Hydro,48.0,44.3774,17.2816
591,591,BIH,LC,Jajce II Hidroelektrana Bosnia and Herzegovin,Hydro,30.0,44.4279,17.2404
592,592,BIH,LC,Krupa Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,48.5,44.5624,17.135
593,593,BIH,LC,Mostar Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,75.0,43.3776,17.8449
594,594,BIH,LC,Mostarsko Blato Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,60.0,43.2989,17.794
595,595,BIH,LC,Pec Mlini Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,30.0,43.3375,17.3261
596,596,BIH,LC,Rama Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,160.0,43.747,17.6758
597,597,BIH,LC,Salakovac Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,210.0,43.4478,17.8369
598,598,BIH,LC,Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,180.0,42.7338,18.4971
599,599,BIH,LC,Trebinje II Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,8.0,42.7066,18.3805
600,600,BIH,LC,Visegrad Hydroelectric Power Plant Bosnia and Herzegovina,Hydro,315.0,43.7603,19.2891
601,601,BRA,LC,14 de Julho,Hydro,100.71,-29.0648,-51.6749
602,602,BRA,LC,AREVALE,Biomass,2.0,-22.8877,-45.3275
603,603,BRA,LC,ARS,Hydro,6.66,-13.0992,-54.8189
604,604,BRA,LC,AVG I-II,Biomass,4.8,-19.4632,-44.2871
605,605,BRA,LC,Abranjo I,Hydro,4.86,-30.7944,-52.6272
606,606,BRA,LC,Abrasa,Hydro,1.46,-26.7712,-52.1902
607,607,BRA,LC,Agostinho Rodrigues,Hydro,1.3005,-20.2617,-43.7981
608,608,BRA,LC,Agro Trafo,Hydro,14.683,-11.675,-46.6722
609,609,BRA,LC,Agroalcool,Biomass,1.2,-20.6583,-49.8415
610,610,BRA,LC,Agropéu,Biomass,21.6,-19.2517,-44.985
611,611,BRA,LC,Agrovale,Biomass,14.0,-9.4938,-40.3564
612,612,BRA,LC,Agudo,Hydro,3.9,-27.5247,-51.5067
613,613,BRA,LC,Aguti,Hydro,3.893,-27.3156,-49.0858
614,614,BRA,LC,Aimorés,Hydro,330.0,-19.4983,-41.0236
615,615,BRA,LC,Albano Machado,Hydro,3.0,-27.4967,-52.8036
616,616,BRA,LC,Albatroz,Wind,4.8,-6.5475,-34.968
617,617,BRA,LC,Albertina,Biomass,4.25,-21.0335,-47.9605
618,618,BRA,LC,Alcomira,Biomass,2.4,-21.1971,-51.2083
619,619,BRA,LC,Alcon,Biomass,11.2,-18.4533,-39.9358
620,620,BRA,LC,Alcoolvale,Biomass,4.2,-20.0833,-51.2895
621,621,BRA,LC,Alcídia,Biomass,38.1,-22.3457,-52.5145
622,622,BRA,LC,Alecrim,Hydro,72.0,-24.0814,-47.5067
623,623,BRA,LC,Alegre,Hydro,2.056,-20.7672,-41.5306
624,624,BRA,LC,Alegria I,Wind,51.0,-5.0944,-36.3629
625,625,BRA,LC,Alegria II,Wind,100.65,-5.1243,-36.3833
626,626,BRA,LC,Alhandra,Wind,6.3,-7.2731,-34.9344
627,627,BRA,LC,Almirante Álvaro Alberto - Unidade I (Antiga Angra I),Nuclear,640.0,-23.0087,-44.4574
628,628,BRA,LC,Almirante Álvaro Alberto - Unidade II (Antiga Angra II),Nuclear,1350.0,-23.0072,-44.4588
629,629,BRA,LC,Alta Floresta,Hydro,5.0,-11.9319,-62.0425
630,630,BRA,LC,Alta Mogiana,Biomass,75.0,-20.4819,-47.8662
631,631,BRA,LC,Alto Benedito Novo,Hydro,2.544,-26.7819,-49.3972
632,632,BRA,LC,Alto Benedito Novo I,Hydro,15.0,-26.7667,-49.4333
633,633,BRA,LC,Alto Brejaúba,Hydro,1.35,-18.9011,-42.446
634,634,BRA,LC,Alto Fêmeas I,Hydro,10.649,-12.45,-45.2
635,635,BRA,LC,Alto Irani,Hydro,21.0,-27.0094,-52.4303
636,636,BRA,LC,Alto Jatapu,Hydro,5.0,0.9,-59.3333
637,637,BRA,LC,Alto Paraguai (Pedro Pedrossian),Hydro,1.68,-14.5069,-56.4025
638,638,BRA,LC,Alto Sucuriú,Hydro,29.0,-19.245,-52.8994
639,639,BRA,LC,Alvorada,Biomass,8.0,-21.3049,-46.8541
640,640,BRA,LC,Alvorada,Wind,8.0,-14.1852,-42.5911
641,641,BRA,LC,Amador Aguiar I (Antiga Capim Branco I),Hydro,243.675,-18.7903,-48.1472
642,642,BRA,LC,Amador Aguiar II (Antiga Capim Branco II),Hydro,210.0,-18.6597,-48.4353
643,643,BRA,LC,Amandina,Biomass,120.0,-22.4341,-53.5685
644,644,BRA,LC,Ambient,Waste,1.5,-21.1008,-47.8035
645,645,BRA,LC,Americana,Hydro,30.0,-22.699,-47.2842
646,646,BRA,LC,Ametista,Wind,28.56,-14.172,-42.7002
647,647,BRA,LC,Amparo,Wind,22.5,-26.6183,-51.5646
648,648,BRA,LC,Anagé,Hydro,1.0,-14.6286,-41.1889
649,649,BRA,LC,Angelina (Antiga Portobello - Corredeira do Encano),Hydro,26.29,-27.4547,-48.9828
650,650,BRA,LC,Angical,Wind,12.95,-14.3461,-42.6137
651,651,BRA,LC,Angélica,Biomass,96.0,-22.1522,-53.7618
652,652,BRA,LC,Anhanguera,Hydro,22.68,-20.4667,-47.8667
653,653,BRA,LC,Anna Maria,Hydro,1.68,-21.4858,-43.4539
654,654,BRA,LC,Antunes,Hydro,1.0,-27.6497,-51.195
655,655,BRA,LC,Antônio Brennand (Antiga  Alto Jauru),Hydro,21.96,-15.0472,-58.7517
656,656,BRA,LC,Antônio Dias,Hydro,1.35,-19.6047,-42.8583
657,657,BRA,LC,Antônio Viel,Hydro,2.9028,-27.2714,-51.5481
658,658,BRA,LC,Apiaí,Hydro,1.0,-24.4789,-49.0636
659,659,BRA,LC,Apodi,Solar,120.0,-5.06,-37.755
660,660,BRA,LC,Apolônio Sales (Antiga Moxotó),Hydro,400.0,-9.3575,-38.2083
661,661,BRA,LC,Aporé,Hydro,1.0,-18.6805,-52.5842
662,662,BRA,LC,Aquarius,Hydro,4.2,-17.6167,-54.9167
663,663,BRA,LC,Aquibatã,Wind,30.0,-26.5848,-51.7532
664,664,BRA,LC,Aracruz,Biomass,210.4,-19.843,-40.0747
665,665,BRA,LC,Araguassu,Biomass,1.2,-10.874,-51.6235
666,666,BRA,LC,Aralco,Biomass,4.8,-20.9045,-50.4015
667,667,BRA,LC,Aratuá I,Wind,14.4,-5.0919,-36.3377
668,668,BRA,LC,Areal,Hydro,18.0,-22.2333,-43.0833
669,669,BRA,LC,Areal,Hydro,5.14917,-22.1561,-44.0875
670,670,BRA,LC,Areia,Hydro,11.4,-11.6986,-46.7361
671,671,BRA,LC,Areia Branca,Wind,27.3,-4.9686,-36.9009
672,672,BRA,LC,Areia Branca,Hydro,19.8,-19.5761,-41.8028
673,673,BRA,LC,Arizona 1,Wind,28.0,-5.3042,-35.382
674,674,BRA,LC,Arroio Trinta,Hydro,1.0,-26.88,-51.2797
675,675,BRA,LC,Arrudas,Waste,2.4,-19.8953,-43.8783
676,676,BRA,LC,Artivinco (Antiga Rio Pardo),Biomass,4.5,-21.4998,-47.3568
677,677,BRA,LC,Arturo Andreoli (Antiga Júlio de Mesquita Filho),Hydro,29.072,-25.5681,-53.0742
678,678,BRA,LC,Arvoredo,Hydro,13.0,-27.0667,-52.4833
679,679,BRA,LC,Asa Branca I,Wind,27.0,-5.2323,-35.8266
680,680,BRA,LC,Asa Branca II,Wind,27.0,-5.2286,-35.8808
681,681,BRA,LC,Asa Branca III,Wind,27.0,-5.2551,-35.8436
682,682,BRA,LC,Asa Branca IV,Wind,32.0,-5.3291,-35.9916
