,id_cons,id_pais,con_bio_porc_anual,con_biocomb,con_carb_porc_anual,con_carbon,en_con_carb_porc_anual,con_gas_porc_anual,con_gas,con_hydro_porc_anual,con_hydro,con_nuc_porc_anual,con_nuc,con_petr_porc_anual,con_petr,con_sol_porc_anual,con_sol,con_eol_porc_anual,con_eol
7557,C-SWE-1981,SWE,,0.0,-14.01,17.085,2.686,,0.0,1.503,176.689,42.249,106.915,-10.056,332.458,,0.0,,0.0
7558,C-SWE-1982,SWE,,0.0,11.263,19.01,3.143,,0.0,-7.844,162.83,3.625,110.791,-7.035,309.068,,0.0,,0.0
7559,C-SWE-1983,SWE,,0.0,25.321,23.823,3.962,,0.0,15.396,187.899,5.017,116.349,-13.075,268.659,,0.0,,0.009
7560,C-SWE-1984,SWE,,0.0,20.669,28.747,4.515,,0.0,6.865,200.797,24.198,144.503,-4.449,256.706,,0.0,66.667,0.015
7561,C-SWE-1985,SWE,,0.0,17.722,33.841,4.893,,0.714,4.539,209.911,14.992,166.168,7.213,275.222,,0.0,20.0,0.018
7562,C-SWE-1986,SWE,,0.0,6.612,36.079,5.033,163.331,1.88,-14.164,180.178,19.45,198.487,6.803,293.945,,0.0,0.0,0.018
7563,C-SWE-1987,SWE,,0.0,-1.263,35.624,5.076,33.556,2.511,17.923,212.471,-3.668,191.206,-13.661,253.788,,0.0,0.0,0.018
7564,C-SWE-1988,SWE,,0.0,-1.83,34.972,5.098,28.603,3.229,-2.743,206.643,3.026,196.992,-6.393,237.564,,0.0,-16.667,0.015
7565,C-SWE-1989,SWE,,0.0,-5.715,32.973,4.915,33.74,4.318,2.672,212.164,-5.504,186.149,-3.933,228.219,,0.0,0.0,0.015
7566,C-SWE-1990,SWE,,0.0,4.502,34.457,5.05,39.183,6.01,1.058,214.408,3.936,193.476,-0.21,227.74,,0.0,20.0,0.018
7567,C-SWE-1991,SWE,,0.0,-2.382,33.637,5.198,6.837,6.421,-12.771,187.027,12.578,217.81,-13.839,196.223,,0.0,116.667,0.038
7568,C-SWE-1992,SWE,,0.0,-6.884,31.321,4.804,12.872,7.247,17.573,219.894,-17.218,180.307,5.334,206.689,,0.0,138.462,0.092
7569,C-SWE-1993,SWE,,0.0,1.815,31.889,4.944,9.136,7.909,0.381,220.73,-3.382,174.209,-1.721,203.132,,0.003,67.742,0.154
7570,C-SWE-1994,SWE,,0.0,1.49,32.364,5.017,-0.725,7.852,-20.831,174.749,19.156,207.581,5.918,215.152,0.0,0.003,44.231,0.222
7571,C-SWE-1995,SWE,,0.0,-0.001,32.364,4.961,0.1,7.86,15.228,201.359,-4.403,198.442,-4.912,204.584,0.0,0.003,40.0,0.31
7572,C-SWE-1996,SWE,,0.0,10.747,35.842,5.653,7.153,8.422,-24.019,152.995,6.204,210.754,6.944,218.79,0.0,0.003,37.143,0.426
7573,C-SWE-1997,SWE,,0.0,-14.554,30.626,4.666,-1.218,8.32,33.467,204.198,-5.851,198.422,-6.149,205.338,0.0,0.003,40.972,0.6
7574,C-SWE-1998,SWE,,0.0,0.677,30.833,4.341,-0.885,8.246,8.235,221.014,5.227,208.793,12.819,231.66,0.0,0.003,51.724,0.911
7575,C-SWE-1999,SWE,,0.0,-4.411,29.473,4.274,0.215,8.264,-4.083,211.99,-0.537,207.672,-3.91,222.603,0.0,0.003,16.234,1.059
7576,C-SWE-2000,SWE,,0.0,1.238,29.838,4.666,-2.203,8.082,9.615,232.372,-21.687,162.635,-13.699,192.107,0.0,0.003,27.654,1.351
7577,C-SWE-2001,SWE,,0.0,8.365,32.334,4.714,12.823,9.118,0.607,232.264,25.81,203.282,1.72,195.412,100.0,0.006,5.47,1.416
7578,C-SWE-2002,SWE,,0.0,7.387,34.722,5.408,1.766,9.279,-16.067,193.688,-5.544,190.772,1.55,198.442,0.0,0.006,26.141,1.775
7579,C-SWE-2003,SWE,,0.0,-1.956,34.043,5.534,-0.282,9.253,-19.316,155.273,-1.022,187.612,7.149,212.628,0.0,0.006,11.678,1.969
7580,C-SWE-2004,SWE,,0.0,2.883,35.025,5.286,-0.436,9.212,13.164,174.594,15.213,214.778,-4.25,203.592,0.0,0.006,25.184,2.449
7581,C-SWE-2005,SWE,,1.687,-8.593,32.015,4.702,-4.723,8.777,19.978,208.147,-6.412,199.735,0.124,203.844,0.0,0.006,11.647,2.717
7582,C-SWE-2006,SWE,17.079,1.976,10.416,35.35,5.525,4.688,9.189,-15.207,175.385,-7.861,182.877,0.83,205.535,0.0,0.006,4.004,2.808
7583,C-SWE-2007,SWE,9.871,2.171,-6.823,32.938,5.072,3.202,9.483,7.341,187.084,-0.012,181.712,-2.393,200.617,50.0,0.008,44.883,4.043
7584,C-SWE-2008,SWE,67.078,3.626,0.029,32.947,5.153,-9.203,8.61,4.283,193.886,-4.599,172.278,-5.561,189.46,33.333,0.011,39.58,5.609
7585,C-SWE-2009,SWE,-9.064,3.298,-29.501,23.227,3.961,33.504,11.495,-5.193,182.682,-18.338,139.817,-3.767,182.322,75.0,0.02,24.499,6.94
7586,C-SWE-2010,SWE,65.276,5.45,37.9,32.031,5.153,34.563,15.468,1.504,184.293,10.647,153.755,-0.189,181.978,28.571,0.025,40.926,9.72
7587,C-SWE-2011,SWE,16.736,6.363,-10.707,28.601,4.653,-21.019,12.217,1.003,185.006,4.759,160.089,-7.284,168.723,44.444,0.036,73.558,16.767
7588,C-SWE-2012,SWE,17.512,7.477,-14.24,24.529,3.759,-12.816,10.651,17.707,216.446,5.89,168.491,-1.478,166.228,46.154,0.052,17.884,19.646
7589,C-SWE-2013,SWE,-0.79,7.418,2.075,25.037,4.096,-3.892,10.236,-22.268,167.234,3.779,173.805,-1.295,164.076,84.211,0.095,37.362,26.824
7590,C-SWE-2014,SWE,33.248,9.884,-6.199,23.485,3.86,-17.904,8.404,3.915,172.74,-2.377,168.657,-2.128,160.583,34.286,0.127,14.143,30.434
7591,C-SWE-2015,SWE,20.041,11.865,-0.073,23.468,3.731,11.09,9.336,18.112,202.813,-13.146,145.613,-1.937,157.473,106.383,0.261,44.81,43.809
7592,C-SWE-2016,SWE,29.691,15.388,-1.874,23.029,3.729,6.997,9.989,-17.652,166.025,11.984,162.099,3.246,162.584,47.423,0.383,-4.85,41.438
7593,C-SWE-2017,SWE,13.222,17.422,-0.255,22.97,3.603,-3.732,9.616,4.75,172.888,4.112,167.772,-1.029,160.912,60.839,0.612,13.761,46.863
7594,C-SWE-2018,SWE,-5.354,16.489,0.272,23.032,3.688,5.745,10.169,-4.486,164.167,4.343,174.034,-4.499,153.672,70.0,1.034,-5.599,43.98
7595,C-SWE-2019,SWE,3.294,17.033,-0.779,22.853,3.518,0.325,10.202,5.088,171.884,-3.529,167.274,7.131,164.631,69.565,1.748,19.395,52.316
7596,C-SWE-2020,SWE,-8.882,15.52,-17.322,18.894,3.056,24.653,12.717,10.634,189.463,-25.604,123.988,-10.722,146.979,56.109,2.718,38.691,72.291
7597,C-SWE-2021,SWE,17.856,18.291,-16.648,15.749,2.482,2.601,13.047,-0.946,186.984,7.899,133.291,1.55,149.257,40.0,3.792,-0.797,71.452
7598,C-CHE-1980,CHE,,,46.366,3.972,1.293,14.088,9.07,12.679,98.905,21.525,40.707,-0.076,154.02,,0.0,,0.0
7599,C-CHE-1981,CHE,,,47.902,5.875,1.914,7.883,9.785,5.014,103.864,6.859,43.499,-7.464,142.524,,0.0,,0.0
7600,C-CHE-1982,CHE,,,-11.537,5.197,1.728,5.621,10.335,2.409,106.367,-1.285,42.94,-5.52,134.658,,0.0,,0.0
7601,C-CHE-1983,CHE,,,-12.72,4.536,1.45,9.942,11.362,-2.526,103.68,3.813,44.577,9.414,147.335,,0.0,,0.0
7602,C-CHE-1984,CHE,,,28.475,5.828,1.923,11.529,12.672,-14.742,88.396,17.377,52.324,-3.194,142.628,,0.0,,0.0
7603,C-CHE-1985,CHE,,,0.429,5.853,1.808,4.695,13.267,7.22,94.778,21.481,63.563,1.768,145.15,,0.0,,0.0
7604,C-CHE-1986,CHE,,,-13.953,5.036,1.482,2.412,13.587,2.662,97.301,0.103,63.629,9.437,158.848,,0.0,,0.0
7605,C-CHE-1987,CHE,,,-6.95,4.686,1.387,7.213,14.568,5.377,102.533,1.868,64.818,-5.806,149.626,,0.0,,0.0
7606,C-CHE-1988,CHE,,,-14.641,4.0,1.175,0.704,14.67,3.231,105.846,-0.917,64.223,0.291,150.061,,0.0,,0.0
7607,C-CHE-1989,CHE,,,3.403,4.136,1.3,8.759,15.955,-16.818,88.044,0.191,64.346,-4.044,143.993,,0.0,,0.0
7608,C-CHE-1990,CHE,,,0.0,4.136,1.247,7.035,17.077,0.077,88.112,3.505,66.601,7.156,154.298,,0.003,,0.0
7609,C-CHE-1991,CHE,,,-15.044,3.514,1.032,12.253,19.17,7.659,94.861,-2.888,64.677,1.721,156.952,100.0,0.006,,0.0
7610,C-CHE-1992,CHE,,,-30.751,2.433,0.703,5.112,20.15,1.944,96.704,2.157,66.072,1.393,159.138,50.0,0.009,,0.0
7611,C-CHE-1993,CHE,,,-16.21,2.039,0.59,4.913,21.14,9.41,105.805,-0.416,65.797,-6.299,149.114,33.333,0.012,,0.0
7612,C-CHE-1994,CHE,,,1.226,2.064,0.569,-1.36,20.853,9.199,115.537,4.335,68.65,3.345,154.102,25.0,0.015,,0.0
7613,C-CHE-1995,CHE,,,7.268,2.214,0.644,10.203,22.98,-9.984,104.002,2.184,70.149,-7.334,142.8,20.0,0.018,,0.0
7614,C-CHE-1996,CHE,,,-25.22,1.656,0.498,8.246,24.875,-18.264,85.007,0.992,70.845,3.588,147.924,16.667,0.021,,0.003
7615,C-CHE-1997,CHE,,,-22.987,1.275,0.359,-3.457,24.015,18.431,100.675,1.062,71.598,5.207,155.626,0.0,0.021,100.0,0.006
7616,C-CHE-1998,CHE,,,-16.993,1.058,0.296,2.936,24.72,-1.677,98.986,1.656,72.784,1.233,157.545,14.286,0.024,50.0,0.009
7617,C-CHE-1999,CHE,,,3.937,1.1,0.295,15.123,28.458,19.515,118.304,-3.468,70.26,-2.965,152.874,25.0,0.03,0.0,0.009
7618,C-CHE-2000,CHE,,,45.707,1.603,0.44,-0.556,28.3,-7.926,108.928,6.062,74.519,-3.001,148.286,10.0,0.033,0.0,0.009
7619,C-CHE-2001,CHE,,,4.506,1.675,0.43,4.083,29.456,12.177,121.398,1.379,75.056,7.02,158.696,18.182,0.038,33.333,0.012
7620,C-CHE-2002,CHE,,,-7.794,1.544,0.426,-1.848,28.911,-14.885,102.661,1.578,75.748,-5.215,150.42,15.385,0.044,25.0,0.015
7621,C-CHE-2003,CHE,,,2.698,1.586,0.443,5.698,30.558,-1.151,100.829,0.93,75.963,-2.681,146.388,20.0,0.052,0.0,0.014
7622,C-CHE-2004,CHE,,,-5.079,1.506,0.426,3.163,31.525,-2.921,97.261,-1.924,74.026,-0.486,145.677,0.0,0.052,20.0,0.017
7623,C-CHE-2005,CHE,,,11.439,1.678,0.495,2.661,32.364,-7.472,89.424,-13.416,63.689,1.803,148.302,16.667,0.06,33.333,0.023
7624,C-CHE-2006,CHE,,,7.947,1.811,0.514,-2.764,31.469,-0.858,88.099,19.183,75.429,2.49,151.995,14.286,0.068,87.5,0.043
7625,C-CHE-2007,CHE,,,11.963,2.028,0.582,-2.63,30.642,13.861,99.683,0.381,75.243,-9.795,137.107,20.833,0.082,6.667,0.045
7626,C-CHE-2008,CHE,,,-10.137,1.822,0.506,6.545,32.647,2.23,101.273,-0.805,74.174,6.589,146.141,27.586,0.104,18.75,0.053
7627,C-CHE-2009,CHE,,,-5.64,1.719,0.479,-4.016,31.336,-0.866,99.776,-0.05,73.68,1.579,148.449,45.946,0.151,21.053,0.064
7628,C-CHE-2010,CHE,,,0.323,1.725,0.493,11.701,35.003,0.944,100.099,-3.499,70.665,-7.193,137.772,74.074,0.261,60.87,0.103
7629,C-CHE-2011,CHE,,,-7.568,1.594,0.48,-11.301,31.047,-10.179,89.362,1.408,71.223,-3.007,133.629,78.723,0.463,89.189,0.193
7630,C-CHE-2012,CHE,,,-9.93,1.436,0.409,9.618,34.033,19.173,105.85,-4.754,67.427,1.876,136.135,77.976,0.82,25.714,0.241
7631,C-CHE-2013,CHE,,,7.737,1.547,0.43,5.313,35.842,-0.361,104.832,2.161,68.469,4.671,142.495,67.224,1.363,2.273,0.245
7632,C-CHE-2014,CHE,,,2.334,1.583,0.461,-13.377,31.047,-1.104,103.054,6.027,72.161,-10.352,127.744,68.4,2.281,12.222,0.274
7633,C-CHE-2015,CHE,,,-8.596,1.447,0.431,6.844,33.172,0.583,103.038,-16.212,60.102,1.246,129.336,32.898,3.013,8.911,0.296
7634,C-CHE-2016,CHE,,,-8.061,1.331,0.421,5.058,34.85,-9.497,92.7,-8.418,54.717,-5.498,122.225,19.124,3.568,-0.909,0.292
7635,C-CHE-2017,CHE,,,-3.758,1.281,0.404,0.422,34.997,-1.538,90.738,-3.637,52.417,2.465,125.237,26.257,4.479,22.018,0.354
7636,C-CHE-2018,CHE,,,-6.941,1.192,0.37,-5.143,33.197,1.507,91.566,18.946,61.983,-3.616,120.709,15.567,5.146,-8.271,0.323
7637,C-CHE-2019,CHE,,,-11.189,1.058,0.315,2.594,34.058,8.74,99.202,3.547,63.945,2.21,123.376,11.979,5.741,19.672,0.385
7638,C-CHE-2020,CHE,,,-3.937,1.017,0.329,-2.675,33.147,-0.453,98.39,-9.059,57.939,-16.585,102.914,19.33,6.826,-0.685,0.381
7639,C-CHE-2021,CHE,,,-0.273,1.014,0.34,8.732,36.042,-2.956,95.132,-19.4,46.528,0.44,103.366,15.671,7.867,-0.273,0.378
7640,C-SYR-1980,SYR,,,,,,,,,,,,,,,,,
7641,C-SYR-1981,SYR,,,,,,,,,,,,,,,,,
7642,C-SYR-1982,SYR,,,,,,,,,,,,,,,,,
7643,C-SYR-1983,SYR,,,,,,,,,,,,,,,,,
7644,C-SYR-1984,SYR,,,,,,,,,,,,,,,,,
7645,C-SYR-1985,SYR,,,,,,,,,,,,,,,,,
7646,C-SYR-1986,SYR,,,,,,,,,,,,,,,,,
7647,C-SYR-1987,SYR,,,,,,,,,,,,,,,,,
7648,C-SYR-1988,SYR,,,,,,,,,,,,,,,,,
7649,C-SYR-1989,SYR,,,,,,,,,,,,,,,,,
7650,C-SYR-1990,SYR,,,,,,,,,,,,,,,,,
7651,C-SYR-1991,SYR,,,,,,,,,,,,,,,,,
7652,C-SYR-1992,SYR,,,,,,,,,,,,,,,,,
7653,C-SYR-1993,SYR,,,,,,,,,,,,,,,,,
7654,C-SYR-1994,SYR,,,,,,,,,,,,,,,,,
7655,C-SYR-1995,SYR,,,,,,,,,,,,,,,,,
7656,C-SYR-1996,SYR,,,,,,,,,,,,,,,,,
7657,C-SYR-1997,SYR,,,,,,,,,,,,,,,,,
7658,C-SYR-1998,SYR,,,,,,,,,,,,,,,,,
7659,C-SYR-1999,SYR,,,,,,,,,,,,,,,,,
7660,C-SYR-2000,SYR,,,,,,,,,,,,,,,,,
7661,C-SYR-2001,SYR,,,,,,,,,,,,,,,,,
7662,C-SYR-2002,SYR,,,,,,,,,,,,,,,,,
7663,C-SYR-2003,SYR,,,,,,,,,,,,,,,,,
7664,C-SYR-2004,SYR,,,,,,,,,,,,,,,,,
7665,C-SYR-2005,SYR,,,,,,,,,,,,,,,,,
7666,C-SYR-2006,SYR,,,,,,,,,,,,,,,,,
7667,C-SYR-2007,SYR,,,,,,,,,,,,,,,,,
7668,C-SYR-2008,SYR,,,,,,,,,,,,,,,,,
7669,C-SYR-2009,SYR,,,,,,,,,,,,,,,,,
7670,C-SYR-2010,SYR,,,,,,,,,,,,,,,,,
7671,C-SYR-2011,SYR,,,,,,,,,,,,,,,,,
7672,C-SYR-2012,SYR,,,,,,,,,,,,,,,,,
7673,C-SYR-2013,SYR,,,,,,,,,,,,,,,,,
7674,C-SYR-2014,SYR,,,,,,,,,,,,,,,,,
7675,C-SYR-2015,SYR,,,,,,,,,,,,,,,,,
7676,C-SYR-2016,SYR,,,,,,,,,,,,,,,,,
7677,C-SYR-2017,SYR,,,,,,,,,,,,,,,,,
7678,C-SYR-2018,SYR,,,,,,,,,,,,,,,,,
7679,C-SYR-2019,SYR,,,,,,,,,,,,,,,,,
7680,C-SYR-2020,SYR,,,,,,,,,,,,,,,,,
7681,C-SYR-2021,SYR,,,,,,,,,,,,,,,,,
7682,C-TWN-1980,TWN,,,18.311,44.485,14.137,3.444,20.5,-35.932,8.652,29.547,23.265,3.902,217.768,,0.0,,0.0
7683,C-TWN-1981,TWN,,,-7.712,41.054,13.932,-14.787,17.468,63.739,14.167,30.113,30.271,-11.966,191.71,,0.0,,0.0
7684,C-TWN-1982,TWN,,,17.294,48.154,14.636,-23.523,13.359,-0.204,14.138,22.649,37.127,12.781,216.213,,0.0,,0.0
7685,C-TWN-1983,TWN,,,34.984,65.0,17.86,3.713,13.855,4.32,14.749,44.477,53.64,0.216,216.681,,0.0,,0.0
7686,C-TWN-1984,TWN,,,16.012,75.408,19.862,0.624,13.942,-12.079,12.967,30.075,69.771,-4.213,207.552,,0.0,,0.0
7687,C-TWN-1985,TWN,,,5.932,79.881,20.104,-10.349,12.499,36.846,17.745,16.828,81.513,-0.894,205.697,,0.0,,0.0
7688,C-TWN-1986,TWN,,,21.74,97.248,22.489,-8.884,11.388,2.146,18.126,-6.217,76.445,11.429,229.205,,0.0,,0.0
7689,C-TWN-1987,TWN,,,8.193,105.215,22.477,1.141,11.518,-10.13,16.29,22.967,94.002,5.172,241.06,,0.0,,0.0
7690,C-TWN-1988,TWN,,,15.89,121.934,23.584,14.064,13.138,-15.159,13.821,-7.477,86.973,16.629,281.146,,0.0,,0.0
7691,C-TWN-1989,TWN,,,4.306,127.185,23.178,0.742,13.236,4.056,14.381,-7.749,80.234,11.357,313.075,,0.0,,0.0
7692,C-TWN-1990,TWN,,,-1.199,125.66,21.496,60.496,21.243,31.207,18.869,16.232,93.258,3.769,324.876,,0.0,,0.0
7693,C-TWN-1991,TWN,,,9.534,137.641,22.268,45.228,30.851,-39.609,11.395,7.376,100.136,3.832,337.323,,0.0,,0.0
7694,C-TWN-1992,TWN,,,15.535,159.023,24.213,-0.834,30.593,70.124,19.386,-4.096,96.034,4.021,350.888,,0.0,,0.0
7695,C-TWN-1993,TWN,,,12.445,178.814,25.739,4.655,32.017,-37.327,12.15,1.506,97.48,6.451,373.524,,0.0,,0.0
7696,C-TWN-1994,TWN,,,4.073,186.096,25.241,21.448,38.885,23.187,14.967,1.503,98.946,6.433,397.552,,0.0,,0.0
7697,C-TWN-1995,TWN,,,3.093,191.852,24.483,11.758,43.456,-4.387,14.31,1.276,100.209,8.805,432.558,,0.0,,0.0
7698,C-TWN-1996,TWN,,,12.784,216.378,26.513,2.039,44.343,-1.992,14.025,7.0,107.223,0.02,432.647,,0.0,,0.0
7699,C-TWN-1997,TWN,,,14.376,247.483,28.642,17.325,52.025,10.593,15.511,-4.018,102.915,2.728,444.449,,0.0,,0.0
7700,C-TWN-1998,TWN,,,8.494,268.503,29.311,18.49,61.644,18.232,18.339,1.645,104.608,3.727,461.014,,0.0,,0.0
7701,C-TWN-1999,TWN,,,3.275,277.296,28.935,1.769,62.735,-18.556,14.936,3.095,107.845,6.962,493.11,,0.0,,0.0
7702,C-TWN-2000,TWN,,,17.873,326.856,31.972,7.873,67.674,-9.722,13.484,1.304,109.252,1.743,501.704,,0.0,,0.004
7703,C-TWN-2001,TWN,,,4.938,342.998,32.514,7.714,72.894,11.63,14.954,-7.834,100.039,3.607,519.799,120.0,0.001,784.31,0.036
7704,C-TWN-2002,TWN,,,8.422,371.886,33.907,11.844,81.528,-45.408,8.111,11.459,110.784,-0.103,519.265,31.818,0.001,29.854,0.046
7705,C-TWN-2003,TWN,,,6.605,396.448,34.593,3.214,84.148,9.198,8.8,-1.672,108.233,4.445,542.345,32.471,0.001,49.636,0.069
7706,C-TWN-2004,TWN,,,4.019,412.379,34.53,21.649,102.364,5.779,9.25,1.539,109.199,2.297,554.802,26.681,0.002,6.276,0.073
7707,C-TWN-2005,TWN,,,1.834,419.943,34.7,0.817,103.201,26.839,11.658,1.22,109.832,0.79,559.184,64.384,0.003,261.546,0.261
7708,C-TWN-2006,TWN,,,4.969,440.811,35.487,7.265,110.698,0.417,11.633,-0.254,108.864,0.733,563.284,51.771,0.004,202.381,0.786
7709,C-TWN-2007,TWN,,,4.735,461.682,35.671,6.098,117.449,8.052,12.491,1.677,109.998,3.718,584.224,49.623,0.006,59.209,1.243
7710,C-TWN-2008,TWN,,,-4.262,442.005,35.317,8.694,127.66,-2.545,12.098,0.71,110.09,-5.573,551.665,105.19,0.013,33.838,1.653
7711,C-TWN-2009,TWN,,,-4.615,421.605,34.606,-2.344,124.668,-12.934,10.468,1.823,111.405,-1.807,541.695,103.717,0.025,33.721,2.197
7712,C-TWN-2010,TWN,,,7.285,452.321,34.629,24.168,154.798,11.894,11.641,0.138,110.875,4.672,567.001,138.43,0.06,30.472,2.849
7713,C-TWN-2011,TWN,,,3.656,468.857,36.155,10.079,170.399,-4.634,11.034,1.172,111.491,-7.594,523.941,183.622,0.17,45.437,4.118
7714,C-TWN-2012,TWN,,,-2.224,458.43,35.591,4.961,178.852,41.749,15.546,-4.024,106.356,-1.203,517.639,159.434,0.438,-5.306,3.876
7715,C-TWN-2013,TWN,,,2.005,467.624,35.542,0.295,179.379,-4.351,14.78,3.012,108.899,2.888,532.587,100.849,0.875,16.027,4.47
7716,C-TWN-2014,TWN,,,1.069,472.625,35.142,5.186,188.682,-20.377,11.698,1.8,110.196,3.162,549.427,64.674,1.432,-8.507,4.065
7717,C-TWN-2015,TWN,,,-2.999,458.451,34.12,6.955,201.804,3.527,12.038,-13.961,94.247,2.654,564.006,60.803,2.29,1.65,4.107
7718,C-TWN-2016,TWN,,,1.218,464.034,34.306,3.89,209.654,46.797,17.567,-13.188,81.334,0.464,566.626,30.43,2.969,-4.467,3.901
7719,C-TWN-2017,TWN,,,1.514,471.061,34.876,10.873,232.451,-16.995,14.496,-29.108,57.321,-1.183,559.925,50.356,4.438,18.211,4.584
7720,C-TWN-2018,TWN,,,0.531,473.563,34.59,1.794,236.621,-17.721,11.857,23.313,70.271,-0.282,558.345,62.648,7.175,-0.887,4.517
7721,C-TWN-2019,TWN,,,-1.986,464.158,34.524,-1.7,232.598,23.724,14.616,16.783,81.761,-5.25,529.031,48.076,10.586,10.839,4.988
7722,C-TWN-2020,TWN,,,-6.663,433.233,33.169,6.985,248.845,-45.55,7.929,-2.732,79.235,-3.945,508.161,51.264,15.954,22.018,6.064
7723,C-TWN-2021,TWN,,,7.365,465.139,33.638,9.669,272.905,14.893,9.077,-11.617,69.774,4.799,532.545,30.382,20.725,-2.893,5.867
7724,C-TJK-1992,TJK,,,,,,,,,,,,,,,,,
7725,C-TJK-1993,TJK,,,,,,,,,,,,,,,,,
7726,C-TJK-1994,TJK,,,,,,,,,,,,,,,,,
7727,C-TJK-1995,TJK,,,,,,,,,,,,,,,,,
7728,C-TJK-1996,TJK,,,,,,,,,,,,,,,,,
7729,C-TJK-1997,TJK,,,,,,,,,,,,,,,,,
7730,C-TJK-1998,TJK,,,,,,,,,,,,,,,,,
7731,C-TJK-1999,TJK,,,,,,,,,,,,,,,,,
7732,C-TJK-2000,TJK,,,,,,,,,,,,,,,,,
7733,C-TJK-2001,TJK,,,,,,,,,,,,,,,,,
7734,C-TJK-2002,TJK,,,,,,,,,,,,,,,,,
7735,C-TJK-2003,TJK,,,,,,,,,,,,,,,,,
7736,C-TJK-2004,TJK,,,,,,,,,,,,,,,,,
7737,C-TJK-2005,TJK,,,,,,,,,,,,,,,,,
7738,C-TJK-2006,TJK,,,,,,,,,,,,,,,,,
7739,C-TJK-2007,TJK,,,,,,,,,,,,,,,,,
7740,C-TJK-2008,TJK,,,,,,,,,,,,,,,,,
7741,C-TJK-2009,TJK,,,,,,,,,,,,,,,,,
7742,C-TJK-2010,TJK,,,,,,,,,,,,,,,,,
7743,C-TJK-2011,TJK,,,,,,,,,,,,,,,,,
7744,C-TJK-2012,TJK,,,,,,,,,,,,,,,,,
7745,C-TJK-2013,TJK,,,,,,,,,,,,,,,,,
7746,C-TJK-2014,TJK,,,,,,,,,,,,,,,,,
7747,C-TJK-2015,TJK,,,,,,,,,,,,,,,,,
7748,C-TJK-2016,TJK,,,,,,,,,,,,,,,,,
7749,C-TJK-2017,TJK,,,,,,,,,,,,,,,,,
7750,C-TJK-2018,TJK,,,,,,,,,,,,,,,,,
7751,C-TJK-2019,TJK,,,,,,,,,,,,,,,,,
7752,C-TJK-2020,TJK,,,,,,,,,,,,,,,,,
7753,C-TJK-2021,TJK,,,,,,,,,,,,,,,,,
7754,C-TZA-1980,TZA,,,,,,,,,,,,,,,,,
7755,C-TZA-1981,TZA,,,,,,,,,,,,,,,,,
7756,C-TZA-1982,TZA,,,,,,,,,,,,,,,,,
7757,C-TZA-1983,TZA,,,,,,,,,,,,,,,,,
7758,C-TZA-1984,TZA,,,,,,,,,,,,,,,,,
7759,C-TZA-1985,TZA,,,,,,,,,,,,,,,,,
7760,C-TZA-1986,TZA,,,,,,,,,,,,,,,,,
7761,C-TZA-1987,TZA,,,,,,,,,,,,,,,,,
7762,C-TZA-1988,TZA,,,,,,,,,,,,,,,,,
7763,C-TZA-1989,TZA,,,,,,,,,,,,,,,,,
7764,C-TZA-1990,TZA,,,,,,,,,,,,,,,,,
7765,C-TZA-1991,TZA,,,,,,,,,,,,,,,,,
7766,C-TZA-1992,TZA,,,,,,,,,,,,,,,,,
7767,C-TZA-1993,TZA,,,,,,,,,,,,,,,,,
7768,C-TZA-1994,TZA,,,,,,,,,,,,,,,,,
7769,C-TZA-1995,TZA,,,,,,,,,,,,,,,,,
7770,C-TZA-1996,TZA,,,,,,,,,,,,,,,,,
7771,C-TZA-1997,TZA,,,,,,,,,,,,,,,,,
7772,C-TZA-1998,TZA,,,,,,,,,,,,,,,,,
7773,C-TZA-1999,TZA,,,,,,,,,,,,,,,,,
7774,C-TZA-2000,TZA,,,,,,,,,,,,,,,,,
7775,C-TZA-2001,TZA,,,,,,,,,,,,,,,,,
7776,C-TZA-2002,TZA,,,,,,,,,,,,,,,,,
7777,C-TZA-2003,TZA,,,,,,,,,,,,,,,,,
7778,C-TZA-2004,TZA,,,,,,,,,,,,,,,,,
7779,C-TZA-2005,TZA,,,,,,,,,,,,,,,,,
7780,C-TZA-2006,TZA,,,,,,,,,,,,,,,,,
7781,C-TZA-2007,TZA,,,,,,,,,,,,,,,,,
7782,C-TZA-2008,TZA,,,,,,,,,,,,,,,,,
7783,C-TZA-2009,TZA,,,,,,,,,,,,,,,,,
7784,C-TZA-2010,TZA,,,,,,,,,,,,,,,,,
7785,C-TZA-2011,TZA,,,,,,,,,,,,,,,,,
7786,C-TZA-2012,TZA,,,,,,,,,,,,,,,,,
7787,C-TZA-2013,TZA,,,,,,,,,,,,,,,,,
7788,C-TZA-2014,TZA,,,,,,,,,,,,,,,,,
7789,C-TZA-2015,TZA,,,,,,,,,,,,,,,,,
7790,C-TZA-2016,TZA,,,,,,,,,,,,,,,,,
7791,C-TZA-2017,TZA,,,,,,,,,,,,,,,,,
7792,C-TZA-2018,TZA,,,,,,,,,,,,,,,,,
7793,C-TZA-2019,TZA,,,,,,,,,,,,,,,,,
7794,C-TZA-2020,TZA,,,,,,,,,,,,,,,,,
7795,C-THA-1980,THA,,,8.128,5.235,3.602,,0.0,-60.987,3.764,,0.0,4.478,136.362,,0.0,,0.0
7796,C-THA-1981,THA,,,11.235,5.824,3.983,,2.756,133.621,8.794,,0.0,-5.528,128.824,,0.0,,0.0
7797,C-THA-1982,THA,,,30.356,7.592,5.067,409.705,14.049,28.985,11.343,,0.0,-9.303,116.839,,0.0,,0.0
