,id_gen,id_pais,poblacion,pbi,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc
8032,G-TUR-1991,TUR,54840592.0,499938033664.0,0.04,0.066,21.562,35.789,12.589,20.895,22.683,37.651,0.25,0.413,0.0,0.0,3.293,5.466,0.0,0.0,0.0,0.0
8033,G-TUR-1992,TUR,55748944.0,538702184448.0,0.05,0.074,24.571,36.486,10.814,16.058,26.568,39.452,-0.13,-0.193,0.0,0.0,5.273,7.83,0.0,0.0,0.0,0.0
8034,G-TUR-1993,TUR,56653808.0,591946448896.0,0.06,0.081,23.76,32.192,10.788,14.617,33.951,45.999,-0.38,-0.517,0.0,0.0,5.174,7.011,0.0,0.0,0.0,0.0
8035,G-TUR-1994,TUR,57564212.0,569082576896.0,0.05,0.064,28.235,36.05,13.822,17.648,30.586,39.052,-0.54,-0.694,0.0,0.0,5.549,7.085,0.0,0.0,0.0,0.0
8036,G-TUR-1995,TUR,58486452.0,620396806144.0,0.22,0.255,28.047,32.519,16.579,19.223,35.541,41.208,-0.7,-0.818,0.0,0.0,5.772,6.692,0.0,0.0,0.0,0.0
8037,G-TUR-1996,TUR,59423276.0,675112419328.0,0.18,0.19,30.414,32.061,17.174,18.104,40.475,42.668,-0.07,-0.074,0.0,0.0,6.54,6.894,0.0,0.0,0.0,0.0
8038,G-TUR-1997,TUR,60372572.0,738354659328.0,0.29,0.281,33.86,32.78,22.086,21.381,39.816,38.546,2.22,2.104,0.0,0.0,7.157,6.929,0.0,0.0,0.0,0.0
8039,G-TUR-1998,TUR,61329664.0,773998837760.0,0.24,0.216,35.688,32.144,24.837,22.372,42.229,38.036,3.0,2.631,0.0,0.0,7.923,7.137,0.0,0.0,0.005,0.005
8040,G-TUR-1999,TUR,62287392.0,745796272128.0,0.13,0.112,37.031,31.803,36.346,31.214,34.678,29.781,2.04,1.722,0.0,0.0,8.08,6.939,0.0,0.0,0.021,0.018
8041,G-TUR-2000,TUR,63240196.0,807550844928.0,0.17,0.136,38.186,30.568,46.217,36.997,30.878,24.718,3.35,2.624,0.0,0.0,9.311,7.453,0.0,0.0,0.033,0.027
8042,G-TUR-2001,TUR,64192244.0,753326817280.0,0.18,0.147,38.417,31.304,49.549,40.374,24.01,19.564,4.15,3.285,0.0,0.0,10.366,8.447,0.0,0.0,0.062,0.051
8043,G-TUR-2002,TUR,65145356.0,818938118144.0,0.13,0.1,32.149,24.845,52.496,40.569,33.684,26.031,3.15,2.394,0.0,0.0,10.744,8.303,0.0,0.0,0.048,0.037
8044,G-TUR-2003,TUR,66089400.0,872922415104.0,0.08,0.057,32.253,22.943,63.536,45.195,35.329,25.131,0.57,0.407,0.0,0.0,9.196,6.542,0.0,0.0,0.061,0.044
8045,G-TUR-2004,TUR,67010928.0,957900849152.0,0.08,0.053,34.448,22.859,62.242,41.302,46.084,30.58,-0.68,-0.456,0.0,0.0,7.67,5.09,0.0,0.0,0.058,0.038
8046,G-TUR-2005,TUR,67903464.0,1046618898432.0,0.03,0.019,43.193,26.669,73.445,45.349,39.561,24.427,-1.16,-0.723,0.0,0.0,5.483,3.385,0.0,0.0,0.059,0.036
8047,G-TUR-2006,TUR,68756816.0,1128341831680.0,0.06,0.034,46.65,26.46,80.691,45.769,44.244,25.096,-1.66,-0.951,0.0,0.0,4.34,2.462,0.0,0.0,0.131,0.074
8048,G-TUR-2007,TUR,69581848.0,1191689584640.0,0.09,0.047,53.431,27.893,95.025,49.606,35.851,18.715,-1.56,-0.822,0.0,0.0,6.527,3.407,0.0,0.0,0.351,0.183
8049,G-TUR-2008,TUR,70418608.0,1213760274432.0,0.14,0.071,57.716,29.088,98.685,49.736,33.27,16.767,-0.33,-0.167,0.0,0.0,7.518,3.789,0.0,0.0,0.846,0.427
8050,G-TUR-2009,TUR,71321408.0,1155016556544.0,0.25,0.128,55.685,28.584,96.095,49.327,35.958,18.458,-0.73,-0.376,0.0,0.0,4.804,2.466,0.0,0.0,1.495,0.768
8051,G-TUR-2010,TUR,72326992.0,1276138618880.0,0.33,0.156,55.046,26.062,98.144,46.467,51.795,24.523,-0.77,-0.366,0.0,0.0,2.18,1.032,0.002,0.001,2.916,1.381
8052,G-TUR-2011,TUR,73443256.0,1403985592320.0,0.34,0.148,66.218,28.866,104.048,45.357,52.339,22.816,0.91,0.395,0.0,0.0,0.904,0.394,0.003,0.001,4.724,2.059
8053,G-TUR-2012,TUR,74651048.0,1441915600896.0,0.59,0.246,68.013,28.398,104.499,43.632,57.865,24.161,2.87,1.185,0.0,0.0,1.639,0.684,0.004,0.002,5.861,2.447
8054,G-TUR-2013,TUR,75925456.0,1510231769088.0,0.88,0.366,63.786,26.56,105.116,43.769,59.421,24.742,6.2,2.52,0.0,0.0,1.739,0.724,0.007,0.003,7.557,3.147
8055,G-TUR-2014,TUR,77229264.0,1570585313280.0,1.08,0.429,76.263,30.267,120.576,47.855,40.645,16.131,5.26,2.048,0.0,0.0,2.145,0.851,0.017,0.007,8.52,3.381
8056,G-TUR-2015,TUR,78529416.0,1637835079680.0,1.24,0.474,76.166,29.095,99.219,37.901,67.146,25.649,3.94,1.486,0.0,0.0,2.224,0.85,0.194,0.074,11.652,4.451
8057,G-TUR-2016,TUR,79827864.0,1498503446528.0,1.63,0.594,92.273,33.626,89.227,32.516,67.231,24.5,4.88,1.752,0.0,0.0,1.926,0.702,1.043,0.38,15.517,5.655
8058,G-TUR-2017,TUR,81116456.0,1610456629248.0,2.1,0.706,97.476,32.79,110.49,37.167,58.218,19.584,-0.58,-0.196,0.0,0.0,1.2,0.404,2.889,0.972,17.904,6.023
8059,G-TUR-2018,TUR,82340096.0,1655984226304.0,2.65,0.869,113.249,37.155,92.483,30.342,59.938,19.665,-0.63,-0.208,0.0,0.0,0.329,0.108,7.8,2.559,19.949,6.545
8060,G-TUR-2019,TUR,83429608.0,,3.51,1.155,112.894,37.149,57.288,18.851,88.823,29.228,-0.58,-0.192,0.0,0.0,0.336,0.111,9.25,3.044,21.731,7.151
8061,G-TUR-2020,TUR,84339072.0,,4.42,1.441,105.812,34.5,70.931,23.127,78.094,25.463,-0.6,-0.197,0.0,0.0,0.323,0.105,10.95,3.57,24.828,8.095
8062,G-TUR-2021,TUR,85042736.0,,6.26,1.878,104.202,31.261,110.394,33.119,55.695,16.709,-1.85,-0.563,0.0,0.0,0.337,0.101,12.834,3.85,31.137,9.341
8063,G-TKM-1985,TKM,3244024.0,20045559808.0,,,,,,,0.003,0.027,,,0.0,0.0,,,,,,
8064,G-TKM-1986,TKM,3324462.0,20620066816.0,,,,,,,0.003,0.024,,,0.0,0.0,,,,,,
8065,G-TKM-1987,TKM,3407310.0,21125900288.0,,,,,,,0.003,0.023,,,0.0,0.0,,,,,,
8066,G-TKM-1988,TKM,3493892.0,23051919360.0,,,,,,,0.003,0.023,,,0.0,0.0,,,,,,
8067,G-TKM-1989,TKM,3585867.0,21128380416.0,,,,,,,0.003,0.021,,,0.0,0.0,,,,,,
8068,G-TKM-1990,TKM,3683978.0,21201768448.0,,,,,,,0.003,0.021,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8069,G-TKM-1991,TKM,3789188.0,20437995520.0,,,,,,,0.003,0.02,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8070,G-TKM-1992,TKM,3899843.0,17569984512.0,,,,,,,0.004,0.032,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8071,G-TKM-1993,TKM,4010789.0,18037532672.0,,,,,,,0.005,0.04,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8072,G-TKM-1994,TKM,4115105.0,15091298304.0,,,,,,,0.004,0.038,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8073,G-TKM-1995,TKM,4207841.0,14166411264.0,,,,,,,0.004,0.04,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8074,G-TKM-1996,TKM,4287337.0,13366638592.0,,,,,,,0.005,0.049,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8075,G-TKM-1997,TKM,4355125.0,11996056576.0,,,,,,,0.005,0.053,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8076,G-TKM-1998,TKM,4413477.0,12945862656.0,,,,,,,0.006,0.064,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8077,G-TKM-1999,TKM,4466133.0,15251959808.0,,,,,,,0.005,0.056,,,0.0,0.0,,,0.0,0.0,0.0,0.0
8078,G-TKM-2000,TKM,4516128.0,18299170816.0,0.0,0.0,0.0,0.0,4.66,46.867,0.003,0.032,-1.0,-12.121,0.0,0.0,4.59,46.163,0.0,0.0,0.0,0.0
8079,G-TKM-2001,TKM,4564087.0,22282608640.0,0.0,0.0,0.0,0.0,5.02,47.296,0.003,0.03,-1.85,-22.783,0.0,0.0,4.95,46.637,0.0,0.0,0.0,0.0
8080,G-TKM-2002,TKM,4610018.0,26092257280.0,0.0,0.0,0.0,0.0,5.06,47.259,0.003,0.029,-1.06,-11.791,0.0,0.0,4.99,46.605,0.0,0.0,0.0,0.0
8081,G-TKM-2003,TKM,4655752.0,30907439104.0,0.0,0.0,0.0,0.0,5.24,47.985,0.003,0.029,-1.07,-11.784,0.0,0.0,4.91,44.963,0.0,0.0,0.0,0.0
8082,G-TKM-2004,TKM,4703396.0,35857412096.0,0.0,0.0,0.0,0.0,5.88,49.082,0.003,0.026,-1.17,-11.665,0.0,0.0,5.32,44.407,0.0,0.0,0.0,0.0
8083,G-TKM-2005,TKM,4754652.0,41000558592.0,0.0,0.0,0.0,0.0,6.32,49.302,0.003,0.025,-1.26,-11.677,0.0,0.0,5.73,44.699,0.0,0.0,0.0,0.0
8084,G-TKM-2006,TKM,4810114.0,46020567040.0,0.0,0.0,0.0,0.0,7.04,51.575,0.003,0.023,-1.34,-11.662,0.0,0.0,5.79,42.418,0.0,0.0,0.0,0.0
8085,G-TKM-2007,TKM,4870142.0,51695423488.0,0.0,0.0,0.0,0.0,7.97,53.562,0.003,0.021,-1.46,-11.661,0.0,0.0,6.01,40.39,0.0,0.0,0.0,0.0
8086,G-TKM-2008,TKM,4935765.0,60005171200.0,0.0,0.0,0.0,0.0,8.06,53.733,0.003,0.021,-1.48,-11.7,0.0,0.0,6.07,40.467,0.0,0.0,0.0,0.0
8087,G-TKM-2009,TKM,5007953.0,64415940608.0,0.0,0.0,0.0,0.0,8.57,53.562,0.003,0.02,-1.57,-11.664,0.0,0.0,6.46,40.375,0.0,0.0,0.0,0.0
8088,G-TKM-2010,TKM,5087211.0,71126122496.0,0.0,0.0,0.0,0.0,9.78,58.563,0.003,0.019,-2.41,-18.189,0.0,0.0,5.88,35.21,0.0,0.001,0.0,0.0
8089,G-TKM-2011,TKM,5174076.0,82538332160.0,0.0,0.0,0.0,0.0,10.11,58.779,0.003,0.018,-2.55,-18.695,0.0,0.0,6.08,35.349,0.0,0.003,0.0,0.0
8090,G-TKM-2012,TKM,5267906.0,91657732096.0,0.0,0.0,0.0,0.0,10.42,58.539,0.003,0.018,-2.72,-19.47,0.0,0.0,6.27,35.225,0.001,0.006,0.0,0.0
8091,G-TKM-2013,TKM,5366376.0,100974903296.0,0.0,0.0,0.0,0.0,11.07,58.571,0.003,0.017,-2.85,-19.153,0.0,0.0,6.66,35.238,0.002,0.01,0.0,0.0
8092,G-TKM-2014,TKM,5466324.0,111420612608.0,0.0,0.0,0.0,0.0,12.42,61.791,0.003,0.016,-3.21,-20.1,0.0,0.0,6.76,33.632,0.003,0.016,0.0,0.0
8093,G-TKM-2015,TKM,5565283.0,118607511552.0,0.0,0.0,0.0,0.0,14.26,66.326,0.003,0.015,-3.2,-17.798,0.0,0.0,6.92,32.186,0.005,0.024,0.0,0.0
8094,G-TKM-2016,TKM,5662371.0,125986217984.0,0.0,0.0,0.0,0.0,14.5,64.159,0.003,0.014,-3.2,-17.798,0.0,0.0,6.68,29.558,0.007,0.031,0.0,0.0
8095,G-TKM-2017,TKM,5757667.0,134137528320.0,0.0,0.0,0.0,0.0,14.5,63.596,0.003,0.014,-3.2,-17.798,0.0,0.0,6.68,29.298,0.007,0.031,0.0,0.0
8096,G-TKM-2018,TKM,5850902.0,142391017472.0,0.0,0.0,0.0,0.0,15.7,64.876,0.003,0.013,-3.2,-17.798,0.0,0.0,5.48,22.645,0.007,0.029,0.0,0.0
8097,G-TKM-2019,TKM,5942094.0,,0.0,0.0,0.0,0.0,15.7,61.817,0.003,0.012,-3.2,-17.798,0.0,0.0,5.48,21.577,0.007,0.027,0.0,0.0
8098,G-TKM-2020,TKM,6031187.0,,0.0,0.0,0.0,0.0,14.91,56.093,0.003,0.012,-3.2,-18.913,0.0,0.0,5.21,19.601,0.007,0.026,0.0,0.0
8099,G-TKM-2021,TKM,6117933.0,,,,,,,,0.006,0.021,,,,,,,0.007,0.025,0.0,0.0
8100,G-TCA-1980,TCA,7894.0,,,,,,,,,,,,,,,,,,,
8101,G-TCA-1981,TCA,8243.0,,,,,,,,,,,,,,,,,,,
8102,G-TCA-1982,TCA,8654.0,,,,,,,,,,,,,,,,,,,
8103,G-TCA-1983,TCA,9096.0,,,,,,,,,,,,,,,,,,,
8104,G-TCA-1984,TCA,9556.0,,,,,,,,,,,,,,,,,,,
8105,G-TCA-1985,TCA,9974.0,,,,,,,,,,,,,,,,,,,
8106,G-TCA-1986,TCA,10365.0,,,,,,,,,,,,,,,,,,,
8107,G-TCA-1987,TCA,10717.0,,,,,,,,,,,,,,,,,,,
8108,G-TCA-1988,TCA,11091.0,,,,,,,,,,,,,,,,,,,
8109,G-TCA-1989,TCA,11550.0,,,,,,,,,,,,,,,,,,,
8110,G-TCA-1990,TCA,12115.0,,,,,,,,,,,,,,,,,,,
8111,G-TCA-1991,TCA,12815.0,,,,,,,,,,,,,,,,,,,
8112,G-TCA-1992,TCA,13639.0,,,,,,,,,,,,,,,,,,,
8113,G-TCA-1993,TCA,14526.0,,,,,,,,,,,,,,,,,,,
8114,G-TCA-1994,TCA,15399.0,,,,,,,,,,,,,,,,,,,
8115,G-TCA-1995,TCA,16221.0,,,,,,,,,,,,,,,,,,,
8116,G-TCA-1996,TCA,16930.0,,,,,,,,,,,,,,,,,,,
8117,G-TCA-1997,TCA,17566.0,,,,,,,,,,,,,,,,,,,
8118,G-TCA-1998,TCA,18228.0,,,,,,,,,,,,,,,,,,,
8119,G-TCA-1999,TCA,19069.0,,,,,,,,,,,,,,,,,,,
8120,G-TCA-2000,TCA,20171.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,100.0,0.0,0.0,0.0,0.0
8121,G-TCA-2001,TCA,21578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,100.0,0.0,0.0,0.0,0.0
8122,G-TCA-2002,TCA,23230.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0
8123,G-TCA-2003,TCA,25008.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0
8124,G-TCA-2004,TCA,26709.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,100.0,0.0,0.0,0.0,0.0
8125,G-TCA-2005,TCA,28181.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,100.0,0.0,0.0,0.0,0.0
8126,G-TCA-2006,TCA,29394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,100.0,0.0,0.0,0.0,0.0
8127,G-TCA-2007,TCA,30383.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0
8128,G-TCA-2008,TCA,31200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,100.0,0.0,0.0,0.0,0.0
8129,G-TCA-2009,TCA,31933.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0
8130,G-TCA-2010,TCA,32658.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0
8131,G-TCA-2011,TCA,33371.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,100.0,0.0,0.0,0.0,0.0
8132,G-TCA-2012,TCA,34067.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0
8133,G-TCA-2013,TCA,34733.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0
8134,G-TCA-2014,TCA,35371.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,100.0,0.0,0.0,0.0,0.0
8135,G-TCA-2015,TCA,35979.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,100.0,0.0,0.0,0.0,0.0
8136,G-TCA-2016,TCA,36558.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,100.0,0.0,0.0,0.0,0.0
8137,G-TCA-2017,TCA,37116.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,100.0,0.0,0.0,0.0,0.0
8138,G-TCA-2018,TCA,37667.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,100.0,0.0,0.0,0.0,0.0
8139,G-TCA-2019,TCA,38194.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,100.0,0.0,0.0,0.0,0.0
8140,G-TCA-2020,TCA,38718.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,0.0
8141,G-TUV-1980,TUV,7631.0,,,,,,,,,,,,,,,,,,,
8142,G-TUV-1981,TUV,7825.0,,,,,,,,,,,,,,,,,,,
8143,G-TUV-1982,TUV,7951.0,,,,,,,,,,,,,,,,,,,
8144,G-TUV-1983,TUV,8041.0,,,,,,,,,,,,,,,,,,,
8145,G-TUV-1984,TUV,8109.0,,,,,,,,,,,,,,,,,,,
8146,G-TUV-1985,TUV,8211.0,,,,,,,,,,,,,,,,,,,
8147,G-TUV-1986,TUV,8341.0,,,,,,,,,,,,,,,,,,,
8148,G-TUV-1987,TUV,8481.0,,,,,,,,,,,,,,,,,,,
8149,G-TUV-1988,TUV,8637.0,,,,,,,,,,,,,,,,,,,
8150,G-TUV-1989,TUV,8787.0,,,,,,,,,,,,,,,,,,,
8151,G-TUV-1990,TUV,8910.0,,,,,,,,,,,,,,,,,,,
8152,G-TUV-1991,TUV,9014.0,,,,,,,,,,,,,,,,,,,
8153,G-TUV-1992,TUV,9110.0,,,,,,,,,,,,,,,,,,,
8154,G-TUV-1993,TUV,9194.0,,,,,,,,,,,,,,,,,,,
8155,G-TUV-1994,TUV,9259.0,,,,,,,,,,,,,,,,,,,
8156,G-TUV-1995,TUV,9298.0,,,,,,,,,,,,,,,,,,,
8157,G-TUV-1996,TUV,9317.0,,,,,,,,,,,,,,,,,,,
8158,G-TUV-1997,TUV,9328.0,,,,,,,,,,,,,,,,,,,
8159,G-TUV-1998,TUV,9332.0,,,,,,,,,,,,,,,,,,,
8160,G-TUV-1999,TUV,9344.0,,,,,,,,,,,,,,,,,,,
8161,G-TUV-2000,TUV,9392.0,,,,,,,,,,,,,,,,,,,
8162,G-TUV-2001,TUV,9478.0,,,,,,,,,,,,,,,,,,,
8163,G-TUV-2002,TUV,9593.0,,,,,,,,,,,,,,,,,,,
8164,G-TUV-2003,TUV,9724.0,,,,,,,,,,,,,,,,,,,
8165,G-TUV-2004,TUV,9871.0,,,,,,,,,,,,,,,,,,,
8166,G-TUV-2005,TUV,9997.0,,,,,,,,,,,,,,,,,,,
8167,G-TUV-2006,TUV,10118.0,,,,,,,,,,,,,,,,,,,
8168,G-TUV-2007,TUV,10219.0,,,,,,,,,,,,,,,,,,,
8169,G-TUV-2008,TUV,10315.0,,,,,,,,,,,,,,,,,,,
8170,G-TUV-2009,TUV,10413.0,,,,,,,,,,,,,,,,,,,
8171,G-TUV-2010,TUV,10521.0,,,,,,,,,,,,,,,,,,,
8172,G-TUV-2011,TUV,10626.0,,,,,,,,,,,,,,,,,,,
8173,G-TUV-2012,TUV,10744.0,,,,,,,,,,,,,,,,,,,
8174,G-TUV-2013,TUV,10849.0,,,,,,,,,,,,,,,,,,,
8175,G-TUV-2014,TUV,10973.0,,,,,,,,,,,,,,,,,,,
8176,G-TUV-2015,TUV,11099.0,,,,,,,,,,,,,,,,,,,
8177,G-TUV-2016,TUV,11232.0,,,,,,,,,,,,,,,,,,,
8178,G-TUV-2017,TUV,11365.0,,,,,,,,,,,,,,,,,,,
8179,G-TUV-2018,TUV,11505.0,,,,,,,,,,,,,,,,,,,
8180,G-TUV-2019,TUV,11655.0,,,,,,,,,,,,,,,,,,,
8181,G-UGA-1980,UGA,12442333.0,11322223616.0,,,,,,,,,,,,,,,,,,
8182,G-UGA-1981,UGA,12825084.0,11745408000.0,,,,,,,,,,,,,,,,,,
8183,G-UGA-1982,UGA,13221991.0,12712720384.0,,,,,,,,,,,,,,,,,,
8184,G-UGA-1983,UGA,13638729.0,13658978304.0,,,,,,,,,,,,,,,,,,
8185,G-UGA-1984,UGA,14082870.0,12485804032.0,,,,,,,,,,,,,,,,,,
8186,G-UGA-1985,UGA,14559357.0,12751084544.0,,,,,,,,,,,,,,,,,,
8187,G-UGA-1986,UGA,15070319.0,12793401344.0,,,,,,,,,,,,,,,,,,
8188,G-UGA-1987,UGA,15612754.0,13611121664.0,,,,,,,,,,,,,,,,,,
8189,G-UGA-1988,UGA,16180129.0,14591128576.0,,,,,,,,,,,,,,,,,,
8190,G-UGA-1989,UGA,16763041.0,15637284864.0,,,,,,,,,,,,,,,,,,
8191,G-UGA-1990,UGA,17354394.0,16268766208.0,,,,,,,,,,,,,,,,,,
8192,G-UGA-1991,UGA,17953534.0,16538917888.0,,,,,,,,,,,,,,,,,,
8193,G-UGA-1992,UGA,18561668.0,17483616256.0,,,,,,,,,,,,,,,,,,
8194,G-UGA-1993,UGA,19175986.0,18599690240.0,,,,,,,,,,,,,,,,,,
8195,G-UGA-1994,UGA,19793542.0,19993296896.0,,,,,,,,,,,,,,,,,,
8196,G-UGA-1995,UGA,20413156.0,21811142656.0,,,,,,,,,,,,,,,,,,
8197,G-UGA-1996,UGA,21032816.0,23216443392.0,,,,,,,,,,,,,,,,,,
8198,G-UGA-1997,UGA,21655392.0,24283123712.0,,,,,,,,,,,,,,,,,,
8199,G-UGA-1998,UGA,22290788.0,25735383040.0,,,,,,,,,,,,,,,,,,
8200,G-UGA-1999,UGA,22952406.0,27748050944.0,,,,,,,,,,,,,,,,,,
8201,G-UGA-2000,UGA,23650158.0,28839088128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,97.484,-0.16,-11.189,0.0,0.0,0.04,2.516,0.0,0.0,0.0,0.0
8202,G-UGA-2001,UGA,24388974.0,31387265024.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,97.484,-0.16,-11.189,0.0,0.0,0.04,2.516,0.0,0.0,0.0,0.0
8203,G-UGA-2002,UGA,25167262.0,33626853376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,97.661,-0.26,-17.931,0.0,0.0,0.04,2.339,0.0,0.0,0.0,0.0
8204,G-UGA-2003,UGA,25980546.0,35593797632.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,97.222,-0.22,-13.924,0.0,0.0,0.05,2.778,0.0,0.0,0.0,0.0
8205,G-UGA-2004,UGA,26821300.0,37411397632.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,97.423,-0.19,-10.857,0.0,0.0,0.05,2.577,0.0,0.0,0.0,0.0
8206,G-UGA-2005,UGA,27684590.0,40921112576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,94.359,-0.04,-2.094,0.0,0.0,0.11,5.641,0.0,0.0,0.0,0.0
8207,G-UGA-2006,UGA,28571474.0,43572248576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,73.885,-0.01,-0.641,0.0,0.0,0.4,25.478,0.01,0.637,0.0,0.0
8208,G-UGA-2007,UGA,29486336.0,46853861376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,71.066,-0.01,-0.51,0.0,0.0,0.56,28.426,0.01,0.508,0.0,0.0
8209,G-UGA-2008,UGA,30431734.0,51468918784.0,0.05,2.155,0.0,0.0,0.0,0.0,1.63,70.259,-0.02,-0.87,0.0,0.0,0.62,26.724,0.02,0.862,0.0,0.0
8210,G-UGA-2009,UGA,31411096.0,55303700480.0,0.09,3.75,0.0,0.0,0.0,0.0,1.4,58.333,-0.06,-2.564,0.0,0.0,0.89,37.083,0.02,0.833,0.0,0.0
8211,G-UGA-2010,UGA,32428164.0,59228536832.0,0.12,4.211,0.0,0.0,0.0,0.0,1.47,51.579,-0.04,-1.423,0.0,0.0,1.24,43.509,0.02,0.702,0.0,0.0
8212,G-UGA-2011,UGA,33476774.0,62855835648.0,0.1,3.663,0.0,0.0,0.0,0.0,1.5,54.945,-0.05,-1.866,0.0,0.0,1.11,40.659,0.02,0.733,0.0,0.0
8213,G-UGA-2012,UGA,34558700.0,64257404928.0,0.07,3.302,0.0,0.0,0.0,0.0,1.5,70.755,-0.06,-2.913,0.0,0.0,0.52,24.528,0.03,1.415,0.0,0.0
8214,G-UGA-2013,UGA,35694520.0,66627399680.0,0.1,3.584,0.0,0.0,0.0,0.0,2.37,84.946,-0.06,-2.198,0.0,0.0,0.29,10.394,0.03,1.075,0.0,0.0
8215,G-UGA-2014,UGA,36911532.0,70033965056.0,0.15,5.119,0.0,0.0,0.0,0.0,2.37,80.887,-0.13,-4.643,0.0,0.0,0.38,12.969,0.03,1.024,0.0,0.0
8216,G-UGA-2015,UGA,38225444.0,73613877248.0,0.18,5.98,0.0,0.0,0.0,0.0,2.41,80.066,-0.07,-2.381,0.0,0.0,0.39,12.957,0.03,0.997,0.0,0.0
8217,G-UGA-2016,UGA,39649172.0,77532053504.0,0.18,4.639,0.0,0.0,0.0,0.0,3.27,84.278,-0.11,-2.918,0.0,0.0,0.39,10.052,0.04,1.031,0.0,0.0
8218,G-UGA-2017,UGA,41166588.0,81428807680.0,0.2,4.975,0.0,0.0,0.0,0.0,3.41,84.826,-0.25,-6.631,0.0,0.0,0.35,8.706,0.06,1.493,0.0,0.0
8219,G-UGA-2018,UGA,42729032.0,86584074240.0,0.34,7.798,0.0,0.0,0.0,0.0,3.6,82.569,-0.15,-3.563,0.0,0.0,0.35,8.028,0.07,1.606,0.0,0.0
8220,G-UGA-2019,UGA,44269584.0,,0.28,5.036,0.0,0.0,0.0,0.0,4.92,88.489,-0.19,-3.538,0.0,0.0,0.29,5.216,0.07,1.259,0.0,0.0
